look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 3.5 | overall: 4.5 
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured into Bell's own glass, from either bottle or can; have both. Beautiful looking once poured into a nice glass.  Look was a very nice orangey-amber color, with one to two fingers of head. Head dissipates, but leaves nice lacing.  Smell of grapefruit, pine.  Tasted awesome of course; excellent hop and malt flavors, very well balanced, decent bitterness.  Feel was good, smooth, very easy drinking; again great balance between citrus hop flavors and malts.  Overall, excellent IPA that will always be in my fridge. There is a reason why this is a top-rated beer year-in, year-out!   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 Hazy copper-orange, thin off white head   Light aroma of citrus, pine, white bread   Flavor is grapefruit, orange, pine, peppery, with malty sweetness and balanced bitterness   Mouthfeel medium with moderate carbonation and dry finish   Overall an excellent balanced IPA   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Poured from a bottle at 45 degrees,    Look - Pours a beautiful, hazy dark amber with a good amount of head  Smell - Very piney and earthy w/ floral with abounding hop aromas.  Taste - A burst of citrus, pineapple and floral hop flavor with a strong bitter yet appropriate bready malty finish to perfectly round out the taste.  Feel - The high carbonation allows this beer to have a strong mouthfeel that is not too thick or thin. Not too oily, but respectively heavy enough.  Overall - A very well made balanced IPA that is from Trader Joe's. I will be comparing it to some of my other favorite IPAs to compare, but this one competes with the best.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.5 Very, very good. Good hop bite without being a total bomb. One of my favorite IPAs. 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 3.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 My goto when I'm not "rich" or being adventurous. Good overall quality at a decent price. 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.5 Pours a perfect summer sunset and smells of citrus wonder. The taste has just enough hop forwardness to please. Silky mouth finish with perfect carbonation. Overall this one is the benchmark for all IPAs to be measured by. Buy plenty and share with ll of your friends.   
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3 | taste: 4.5 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Smooth and tasty. Well made. 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 IPAs aren't my favorite, but this one is so good I can still rate it highly. 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.75 I have had lots and lots of different IPA but this one stands out. Has a large malt backbone, with piney citrus notes that linger. Pretty sticky and resiny. Delectable, the quaff is about as good as it gets...I was trying to find a great IPA that wasn't juicy style. As that is what has dominated my choices for the last few months. IPA is all I drink but who cares? I just mention it because i'm pretty particular about what I look in a IPA as I feel the style has a lot of crap on the market. However, this one is great. My mother who hates most IPA can actually drink this one and that says a lot to me. Other than that, love the hops in this, love the beer in general. Very much look forward to having this on tap.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Had this at an oyster roast party and it is a top notch beer in my book. Cool night outside by the fire and this beer hit the spot. 
look: 4.75 | smell: 5 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 3 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.25 Pours a dark amber orange with a fluffy, 1-finger head that has leaves some spotty lacing. Smell is packed full of citrus and pine with a hint of malt sweetness and spice. Taste is citrusy with grapefruit and lemon with a pronounced hoppiness from the Centennial hops. A slight spice characteristic is noted up front while the toasty/cookie malt complements the overall flavor.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 12 oz can poured into a pint glass.  Golden-amber in appearance, clear, soft off-white lasting head.  Floral, wood smell. Not overpowering. Very inviting.  Citrus, floral, wood, malt, spice and pine resin for flavor. Slight bitter finish.  Medium body, soft, good mouthfeel, balanced with a little bitter edge.  Overall, a complex tasting, soft, balanced IPA that I also find to be - with the floral, citrus, and wood notes with a significant malt body - to be exceptionally tasty. Tastes like a cedar plank lined with vanilla white flowers.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 One of the best IPA's out there. 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 6 months old (which is its Best By recommended date) in a 12oz can. Pretty good but really would prefer to rate a much fresher sample. 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.25 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Can produced 9/25/18. Orange color with a finger of white head. Faint fruity aroma. Sticky feel. Juicy pineapple/tropical fruit flavors with a sticky resin-like finish. Great West Coast style IPA   
look: 3.5 | smell: 3.25 | taste: 4 | feel: 4 | overall: 3.75 
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 3 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 May be quite old, at least more than 4 months ?  Did not find bottled date.    (Centennial) 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Best IPA ever created 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Candy for hop heads. Not that it's overly hoppy (there's a few others that come to mind-Torpedo, Hoptimus?), but it's an excellent drinkable experience. Well balanced, earthy, some citrus and fruity notes. Excellent mouth feel. It's one of my go to, all around, all season beers that I enjoy.   
look: 4 | smell: 3.75 | taste: 3 | feel: 3.75 | overall: 3.75 Too bitter for my taste. Not my first choice but not bad! 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 on the darker side, taste is pleasant, heavier than beers I normally drink but I really enjoy this beer 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 I enjoyed this beer at the Detroit Executive Forum The Science and Business of beer. This is my favorite Bell's product as it has a nice after taste and isn't too hoppy.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 I love bells two hearted. It's what I went through college drinking. It still brings back memories to me from 15 years ago! 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 20 oz. Can Canned on 9/24/18. (Shelf life: 6 months) opened on 11/26/18     Pours out looking Amber and gold, tight, creamy and frothy suds, off white color. Amazing retention. Sticky-icky lacing left overs.    The smell of the 100% Cenntenial hops dominates the nose. Super sweet & fruity, strawberry pie, creamy tropical pineapple and hearty, herbalized earthy tones make for a very unique and bold aroma. Pretty sure the amber-style malt brings in more honey style sweetness in a subtle way.    This comes across as a much more "balanced" west coast style IPA in the flavor profile overall. Earthy, citrus, some laid-back pineapple and tropical fruit flavors from the Cenntenial-only hops. Herbal and hearty effects deep down with a mild but dry hoppy finish. The malt is medium to full, Amber sweetness of honey soaked dark bread does provide a classic, strong backbone for some old-school balance.     I cannot believe it's taken me this long to review such a classic IPA. A friend purchased it today, and I'm so glad he did.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Perfect balance of malt and hops. 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 Just amazingly consistent. It drinks you. 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Fantastic single hopped ale. 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Had the beer on tap at a local music club. The beer was a little bit murky with an amber color and a nice thin white head with lacing on the sides. Good aromas of hops, dark fruit, and pine. The flavor was generally bittersweet thanks to a good malt flavoring. Medium body; good balance of creaminess and carbonation. Overall, a good, solid IPA.   
look: 3.5 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 A bit of flavor to this, beyond the expected hops. Kind of a sweet, subtle note to it. This is a nice cap to my Hay Camp tasting day as I sit down to a burger at Buffalo Wings & Rings. Sweet fruit tartness making way to hops in the aftertaste. Don’t drink fast, enjoy the flavor. 2018/11/18   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 I'm hot and cold with this one. Sometimes I like it and can drink a six pack alone and other times I can barely get through two. This is usually my party beer as its widely available where I am. It's well balanced. The pine and citrus notes play well.     It's a beer I'll always go back to.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 This has been my goto IPA for over a decade... always consistent. 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 From notes 8/24/13. Pours a very deep gold producing 2 fingers of off-white, moderately lasting head that leaves behind unbelievable rings, streaks and webs of clumpy lace. Aroma is citrus and floral hops somewhat balanced with a nice sweet malt. Taste is citrus, sweet malts, caramel, pine and pepper (in that order). A nice dry finish, the taste is also well balanced.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Pint can poured into a snifter    Look:  Color is orange, like a muted shade of the beer's label. Cloudy. Big foamy head with great retention. Ton of sticky lacing.    Smell:  Floral. Oranges.     Taste:  Grapefruit. Slightly pungent. Bitter rind. Dank. Sweet pine.    Feel:  Seltzer crisp. Medium body.    Overall:  This is a fine beer. It is not the best American IPA I’ve had, but up there. The bitter citrus rind bite lingers a little longer than I’d like, especially now that I’ve tried “New England” IPAs like Toppling Goliath’s Pompeii. This is a solid 4. Depending on the competition, I'd be open to getting this again.   
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Good tasty ale. Plenty of heart. Just a little acidiy 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.25 11/4/18 (Chicago): Canned 9/25/18, purchased at Bell's General Store earlier in the day, 6 pack cans $11.50 w/ tax. Can poured into pint glass. Slighty dark golden color, puffy head, thick lacing, solid carbonation. Citrus pine aroma, sharp pleasant, sweet. Very well balanced, citrus pine taste, dry hops, bitter nice. Dry creamy mouth feel, solid presence, smooth drinking. Overall excellent IPA, glad I stopped at Bell's Brewery for this one!   
look: 4 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 12 ounce bottle poured into a tulip glass.    L---Slightly hazy, rich golden color. Thick head with minimal retention. Left good lacing.    S---Centennial hops at their finest. Citrus (grapefruit). Sweet pine.    T---Juicy & fresh. Malt backbone nicely balances the grapefruit & pine. Very tasty.    F---Juicy & wet. A little bit of bitterness.    O---High quality beer from an excellent brewery. Will definitely get more.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3 | smell: 3 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Exceptionally good IPA! 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Gorgeous beer and a Top 10 IPA for me. It gets everything right and doesn't overdo anything. Very well balanced and delicious. A must get if you've never had. Get some!   
look: 3.75 | smell: 2.5 | taste: 3 | feel: 3.75 | overall: 3.25 Was recommended by a midwestern pal, Finally found some cans in CT. Pours a nice clear, clean looking amber. Thin, fine head. Aroma is simply malt, sweet . Taste is much the same, some caramel, finishing with some moderate bitterness. Flavoring Hops are not shining through. Overall, its a bit plain. I have to imagine its better closer to the source. I like the style generally but its lacking some of the funk and hop presence i expect in every ipa, regardless of style. In the current “nuclear arms race” of ipa hopping, this beer lags behind... But maybe that holds appeal for some.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.5 This beer is always very highly rated, I now see why. Even drinking this beer out of a cardboard coffee cup ( stuck in a hotel room) it really hits you in the nose. The centennial hops are fantastic. A little bit of a excessive bitter aftertaste. But very very enjoyable.    Update: I’ve upgraded to a plastic cup I found in the lobby.   I’m a big IPA guy, and this beer is world class.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4 | taste: 5 | feel: 5 | overall: 5 My fave 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 5 | taste: 4 | feel: 4 | overall: 4 Stronger than Paul Bunyan's Ox! This stuff will knock your socks off along with giving you that pure hop attack you might be looking for. Another IPA I was introduced to and I do enjoy from time to time, but it does take me a while to come back around to it.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 I don’t go into a lot of description on beers. I find a lot of the beers I read about, as it should be, very subjective. My taste buds tell me good, bad, great, indifferent or feekin’ amazing. I think that Bells is a destination for me that I hope to get to someday. Two Hearted is a very nice brew and something I would have on hand for friends and ME to drink.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 H67 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 5 | taste: 4.25 | feel: 4.25 | overall: 4.5 From both bottle and on draft at The Eccentric. My go to IPA and an island beer. The 5 for aroma comes from a unique floral, as opposed to piney or citrusy tone, something I had never previously experienced, nor have since.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 Good feel. Notable difference between drinking this from the can vs the bottle I find so get the can. Very solid flagship IPA. 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 5 | taste: 5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 I had this before but after Bell’s became available in Texas, this has become my favorite IPA. Consistent, great hop aroma. Checks all the boxes you want in an IPA.     Easily on my “Island Beer” list if I could only drink 5 beers for the rest of my life.   
look: 4.5 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 4 This beer is a great go to bear when nothing else is available that I prefer 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 A very drinkable American IPA. The flavor is perfectly balanced and opens flavorful without being aggressive. The aftertaste is smooth and lightly bitter encouraging a continued enjoyment. I believe this to be a better beer than most of the rankings.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 Huge fan of this beer. Overall, everything about it is great. From the look, to the smell, to the taste, it is one of my personal favorites. Not to mention Bells is a great brewery overall. For sure in my top 10 favorites. A great balance of bitterness and "fruityness" that really fits the mood from just hanging out on the porch to watching a good band perform. Nothing overpowering, yet incredibly full flavored.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 12-oz. bottle poured into a 16-oz. mug. A moderate pour creates a finger sized frothy white head which quickly fades to a ring. Lots of lacing.  Golden amber slightly cloudy, appears yellow in front of light.  Smell features piney hops and abundant malt.  Taste follows; semi-dry and bitter at first with a malty semi sweet middle and apricot flavor. The finish is spicy and dry with a lingering hop bite. Alcohol is noticeable and peppery.  Medium-light body with low carbonation, even throughout the palate.   Malty, spicy and well hopped, a smooth drink despite the spice.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 4.25 | taste: 2 | feel: 2 | overall: 2 I am not a fan of this, the flavors are just too strong. To me it tastes like one of those baskets where people put different objects like cinnamon, orange peal, etc to make a pleasant scent. Nice to smell but not something I want to drink.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Pours a medium amber coloration with a medium, creamy head. Not very intense, but nice aromas of biscuity malt, grapefruit, orange peel and a hint of pine in the nose. Taste follows suit, with a very nice balance of biscuity, slightly caramelly malt and lightly resinous citrus hops. Notes of grapefruit, orange peel and pine. Finishes with a medium bitterness and some light pine lingering in the aftertaste. Smooth mouthfeel with a medium body and carbonation. Classic old school IPA with a certain West Coast accent to it. Quite nice for what it is and really well-balanced.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3 | feel: 3 | overall: 3.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Cloudy light amber color with around a medium body.  Aroma is citrus, bitter grapefruit  Taste was orange fruit and peel along with grapefruit and more citrus.   Overall it's a very good beer, not a hop bomb bit an easy drinking beer   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
