look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 The name of this beer is definitely confusing, so let me get that out of the way first. Being called a "Dark IPA" I had no idea what to expect. I'm not sure there's a better name for it, but if your expecting a typical IPA you may not like this. Regardless, this beer is close to perfection for me! It comes across as a toned-down double IPA... like maybe the 90 minute's little brother, but maltier and heavier than the 60 minute. It has that hop bite and finish, but with the feel and taste of a strong brown ale. It also has some hints of dark fruit like what you'd find in an imperial stout. It's not overdone, and extremely well-balanced. I could easily knock out a few of these in one sitting. Great beer!   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 What a surprise - not at all what i was expecting...    From the brewer I think is one of those that know how to put out an IPA, here's thing they advertise as a dark ale, really a brown ale, and has the muted flavor of an IPA. Speaking of muted - the only thing muted about this beer was it's smell. The scent was a muted blend of caramel and malts, with none of the hoppy background you would expect. The look is dark brown, decent head, and very, very good lacing. Mouthfeel was very full-bodied, definitely carbonated, but still a great smoothness across the tongue. The taste was distinctively malty right out of the bottle, but after it settled in the glass, the hoppy character made itself known and it was also distantly sweet. Overall, I found this to be definitely exceptional.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 3 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Didn't taste much like an IPA but had some hop bitterness in the mix. Came more off as a brown ale with some Belgian character of raisins and chocolate flavoring. Not a bad fall/winter beer. But did not feel or taste like an IPA, just a delicious brown beer.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 On tap. Gorgeous dark brown with a tan head that lingers. Nose of coffee, roasted malt, and toffee. No hops but great start for an english style brown. Taste follows the nose until the finish. Malt, toffee, and some coffee make up the body before a bitter hopped finish. Medium-full body and medium carbonation with a lingering bitterness.  The malt backbone was heavily handedly done on the front and the hops at the end were too strong so the beer was too sweet to start and too bitter on the end. It tried to be malty and hoppy simultaneously. For me, it didn't work as well as the beer's reputation lead me to believe it would and should.   
look: 3.75 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.25 | smell: 2.5 | taste: 1 | feel: 2 | overall: 2 sweet as candy. thin, wan, way too clear. poor choice of name, too. can't undrink it, unfortunately. 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 12oz bottled 9/29/17 poured into a DFH branded teku glass at fridge temp 7.2% ABV. The beer pours very dark brown with only the slightest red hue if held to light. The head is tan colored and short lived. The aroma is dark chocolate and coffee. The taste is mild roast coffee and dark cocoa that ends with a mildly bitter note. Mouthfeel is medium to thin bodied, adequately carbonated and almost entirely dry in the finish. The hop presence is there in taste and feel, but it's impossible for me to single out specific flavors over the malt bill. Overall, very good, very balanced example of the style.   
look: 4.25 | smell: 2.5 | taste: 2 | feel: 2 | overall: 2.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.25 Look - dark amber, nearly brown, but still transparent under light. nice lacey two finger foam.  Smell - coffee, malts, and hops, all at the same time! really quite a complex smell.  Taste - this is where this beer really excels. has the bold hoppy flavor of an IPA while still preserving the aroma of the brown ale. a slight bite of booze in the very end. really exceptional.  Feel - medium body in terms of mouthfeel, but complex in flavor. refreshing, yet full of flavor at the same time.  Overall - this really is quite a beer. i can't help but keeping sipping on it, and it sneaks up on you quick. really great in every way.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Top 5 all-time beers IMO. 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 From notes taken 05/03/17:    Very deep garnet color, fairly clear, with spongey brown head of desert mud colored foam. Good retention, a ringed berm of lace, and then a wall of it below. Smells more like a Stout or even a Belgian Dark than most Brown Ales I’ve had, with cocoa, menthol, a little dark fruit. Taste is the same but everything is stronger and with the addition of molasses, and then toffee, the latter especially toward the finish. Hops are soily and strongest in the middle, along side a shot or two of ethanol. Good balance, should satisfy a sweet tooth or a hop head. Full-bodied, syrupy, fine-bubbled, tingly, and creamy, with surprising warmth for not only the style but the ABV as well.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Reminds me of a good porter. This beer is only slightly hoppy. Rich malty. Not too sweet. This is a very "drinkable" brew 
look: 3.5 | smell: 3.75 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3 | taste: 4 | feel: 4.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Poured from a bottle into a tulip glass. Clear brown color with a decent head and nice lacing. Fragrant nutty aroma and dark toast. Taste is nutty, chocolatey, toasted malt and some hoppy bitterness. Nice brown ale.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Very dark appearance with significant tan head that dissipates slowly. Mild nutty aroma. Taste is a mild nutty with a hint of coffee. Very pleasant beer   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 One of the best of its kind I usually get. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Wow!! I can't believe I was hesitant to try this brew. Usually American brown ale is sort of boring. This is delicious!! Looks deep amber, mahogany. Smells like buttered biscuits,caramel, Flowery hops, mild ethyl, butterscotch. Full bodied, nice carbonation and head retention. Overall this is delicious. Not to knock Founders but this is wayyyy better than Dirty Bastard. Which says a lot. I really like this brewery and am ready to take a short road trip to visit the pub.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 3 | feel: 3 | overall: 3.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 Love the hoppiness that comes through the sweetness of the brown sugar. Enjoy this one on those cool summer nights. 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Oh, yeah! A nice warmer on a cool day on the patio at Pies and Pints Morgantown! 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 This beer pours a dark clear ruby brown with an average head. The aroma features dark tones of hazelnut, chocolate, pine, orange peel, coffee, and greens. The flavor leans much more to the malt than the hops, with good medium chocolate, mild coffee, hazelnuts, almonds, and some orange peel, evoking a chocolate orange, and pine, with a really solid bitter core. THe mouthfeel is somewhat full with a light mildly carbonated finish. Overall this is really classy beer - unbalanced for the style, but iconically America in sensibility.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Dark beer, not completely black, but brown as it says.  Dark chocolate, burnt caramel, molasses, brown sugar.  Effervescent flow over the tongue fades to brown sugar fades to bitterness hint of the hops behind all this. Nice.   
look: 4.5 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.25 | taste: 3.75 | feel: 4.25 | overall: 3.75 Pours a transparent tawny color with a handsome topping of khaki froth. Unremarkable aroma smells of straight caramel with some peanut brittle.    Balanced taste is delightfully nutty, with caramel and brown sugar adding complexity without dominating. Noble hops lend an even keel to tame the sweetness while remaining understated in their own right. Brown sugar comes through more on the back end with warming. A palpable stickiness lingers on the lips between sips. Medium body and fine, fulsome carbonation afford a vibrant, velvety mouthfeel that deftly cuts through the sweetness.    Overall, this is a robust, balanced brown ale with a great feel. One of the better Dogfish offerings, in my estimation.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 3 | taste: 3.75 | feel: 4 | overall: 4.25 Indian Brown IPA poured a delectable hue of deep burgundy with thin lacing of almond coloured head :)  The aromas are subtle but, of coffee and almond cream. The over all taste is complexly neither malt forward not hop forward... its bitter then sweet then creamy, not quite a coffee taste but that is the closes thing that comes to mind. It feels as silk does in ones mouth leading to a overall refreshing beer!   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 It pours dark red when seen under an intense light. Thick head. Lots of roasty and burnt aromas and flavors. Intense bitterness. More and more maltiness comes forward as the beer warms. A bit cloying and not easy to drink but fairly complex.   
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 WOW!!!! Okay, I confess I am a dark toasted malt fan in the highest order. But sometimes the darker brews such as the porters and the stouts are too bitter in taste. This one is well-hopped, yet it's actually lightly brown-sugary sweet. I would say this is world class brew. Another solid product from Dogfish Head!   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 355ml bottle poured into a pint glass.    Translucent mahogany brown with an amber shade in color, it tops with a finger of frothy brown head that stands for a while before sinking to some bubble sheet atop and leaving some spotty and patchy lace on the glass-side.    Really nice aroma led by caramel, coffee, roasted, powdery, and toasted bread from malt as well as a sweet addition of brown sugar. Hop is herbal, fruity, and citrus.    The taste has a well-rounded balance between the two proportions of malt and hop. Malt provides its caramel, coffee, roasted, powder, and toasted bread as well as the addition of sweet brown sugar while hop lends its citrus and some herbal bitterness. The bitterness comes from both roasted malt and hop actually.    Medium body with quite smooth mouthfeel and moderate carbonation, the feeling is proper and crisp enough to carry all the things well. Finish is pretty dry.    Good Brown Ale with lots of typical caramel malt character and brown sugar in addition, hop also helps to bring some more depths.   
look: 2.5 | smell: 1.5 | taste: 2.5 | feel: 2.75 | overall: 2.5 
