look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Impressive look in the glass, fluffy thick white head, and has a glowing amber look. Coming out of that is a fruity bouquet. Nice smooth taste with a good level of bitterness, nice sweetness level. The alcohol doesn't show itself much while drinking. Nice creamy mouthfeel , medium. A very good beer to drink.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Poured from a 12 oz. glass. This beer pours out an extremely clear darker golden color. Has a off white crown that forms to be on the thinner side, but it has great retention and heavy lacing throughout. I do love the clarity of the brew though. The smell brings pine, a really fresh like pine. But other than that it is a little underwhelming, especially for the style. The taste has a sweetness that comes into play very early on. The hops aren't exploding in this and I have to say this is probably the most "balanced" triple IPA that I've ever had. I would guess this at a regular, not even a double, if this was blind. Not saying it's bad, because I can respect balance. Wet mouthfeel but not really sticky or in for the stay. Overall, this isn't a bad brew I just expect more than what I got from this when I grab a triple IPA.   
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 Awesome! 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 Bottled 4/11/18, consumed 5/6/18    Always found SN to make solid brews, but this here is pretty impressive.     L: Clear amber, small thick head that left really terrific lacing.     S: My favorite part, rich but really balanced mix of dank, resiny, & piney hops, bright zesty citrus fruits, and some tropical fruits. Stellar.    T: More about the danky notes than the fruity ones.     F: Medium, ABV well masked, very solid and strong bitterness, clean finish.    O: This is really a top quality imperial IPA, priced at a crazy ridiculous value compared to everyone else. One of the best SN brews I've had.   
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours a clear amber orange color. Intense hop flavors and aromas of grapefruit rind, pine, herbs, and tropical fruit. Hops, hops, and more hops. Non hop heads need not apply. Bitterness and alcohol are both moderate considering how high they both register. Medium body. Everything's in check here. Excellent brew.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 Pours a deep apricot, blood orange color. Smell is intense, they were not kidding about being packed with hops. Taste is fruity, malty,piny, semi-bitter,mildly buttery.Feels well balanced for a big boy IPA, not too viscous,almost perfect. Overall this brew aged fairly well, about 6 months ( I realize some people are opposed to aging IPA's altogether) Sierra Nevada never really disappoints.   
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 This beer is amazing. The smell is so far from what you taste and feel in your mouth and it throws you off at first. The taste from start to finish brings something different throughout, it's not one taste all the way down, you can literally taste every element of what they put into the beer, I HIGHLY recommend this beer.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 My favorite beer period. I don't care for the 2017 recipe. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Surprising tasty triple IPA!! 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Pours a clear bright orange color. Nice sweet warm aroma with a little alcohol in it. Taste is smooth and warm and malty up front but not overpowering. A little pine comes through in the end but this is really about the malt. Bitterness is moderate, slight burn but almost not present.     Wow this was a surprise. Just perfectly crafted.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 3 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Would get this again 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Dark copper appearance with thick white foamy head that dissipates quickly. 12oz bottle. Smells and tastes of dank hops with bitter aftertaste. Strong in alcohol. Impressive imperial iPa.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 The appearance was a nice looking hazy amber to brown color with a decent one finger white foamy head that lasts for about a minute and gently settles at a decent pace leaving some stringy lacing sticking to the glass. The smell was a strong resinous aromatic grapefruit drastically intensifying the more I sniff it. The more it warms, the more the bitterness qualities come out. The taste was almost a perfect combination of bittersweetness indulging my every taste bud and more than satisfying in every aspect. The aftertaste was a nice long lasting grapefruit of sorts pounding my taste buds into submission. The finish is long and dry. On the palate, this one sits about a medium on the body with a decent sessionable quality to it. The carbonation is just a tad abnormal than most DIPA’s as this one scorches me more so than any other DIPA. Overall, if Sierra Nevada ever wanted to rename this beer, they could call it "I Will Pound You Into Submission." Actually, I really do love this beer.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Sierra Nevada Hoptimum  12 oz. bottle  2017 version    Amber in color, Hoppy nose, massive amount of hop flavor. Citrus, grapefruit, pith, bitterness. Not hot given the strength of this beer that is an achievement. Great beer!   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 3.25 | feel: 3.75 | overall: 3.5 12oz bottle, pint glass, packaged 5/25/17.     Hoptimum is lighter shades of amber with a short off-white head. It retains just a thin cap with no lacing to speak of.     Alcohol heat underlies lemon, grapefruit, orange marmalade, melon, and clearly a lot of hop bitterness. However, the hops don't have the pungency that one would expect.     They used a giant dose of malt in this one; caramel and lots of it. It threatens the hops with two meaty fists and they whimper and skulk away. Don't get me wrong, the bitterness is huge, a combination of hops and alcohol, but the flavor is singularly citrus. It's tangy and turns a little soapy in the finish.     The body is thick, almost sticky. The carbonation almost keeps up. In the deep finish, once all the carbonation fades, is when it drys and tastes like that soap.     Hoptimum is a disappointment from Sierra Nevada in my eyes. The malts, sweetness, and alcohol fight the hops too hard. Even this fresh I'm not getting my face blown off by hop flavor and aroma the way I should.   
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 2017 Edition    The aromas are first noticeable when the bottle is opened.    The beer pours out into a snifter glass a deep golden, almost reddish, color with a 1/2" slightly off white head that recedes slowly but visibly leaving no lacing on the sides of the glass. Before long there's a ring of foam around the glass and a thin layer of foam on the surface. Sipping creates arches, legs and small patches of lacing.     At first the aromas are dominated by the resinous and grapefruit zest of hops with some light fruits in the background but as the beer warms a bit more some of the fruits and the malt backbone become more noticeable.    While flavors are much as expected from they nose show more grapefruit zest bitterness than resin. There's also the mingling of some tropical fruit flavors, a bit of sweetness, and maybe even a bit of floral character.    The mouthfeel is medium bodied with some light but persistent carbonation. The long finish begins as the grapefruit zest and resin move into the background, allowing the fruits to move to center stage and reveal that some are tropical (e.g., mango and pineapple) and some are orchard fruits (e.g., peach and/or apricot). Eventually the fruits disappear leaving the closing of the show to some light but complex bitterness and just a touch of floral character as things draw to a dry ending.    Overall this is a pretty good beer if you are looking for lots of hops since it is mostly about the hops. It has lots of complexity with just enough malt backbone to smooth out but not conceal the very strong bitterness. Definitely enjoyed this beer. But that being said, for me this is a once in a while type beer rather than something to have as a regular thing. Also this is a beer to be consumed fairly fresh since when the hop bitterness recedes the flavor will show much more malt sweetness than it does now.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.5 12 ounce bottle into tulip glass, bottled on 4/18/2017. Pours slightly hazy/cloudy golden amber color with a 1-2 finger fairly dense and rocky off white head with great retention, that reduces to a nice cap that lasts. Nice dense soapy lacing clings around the glass, with a fair amount of streaming carbonation. Aromas of big grapefruit, tangerine, pineapple, peach, mango, papaya, lemon zest, orange peel, light pepper, pine, light honey, bread, herbal, and floral/grassy earthiness. Damn nice aromas with great balance and complexity of citrus/tropical/pine hops and moderate pale malt notes; with great strength. Taste of big grapefruit, tangerine, pineapple, peach, mango, papaya, lemon zest, orange peel, light pepper, pine, light honey, bread, herbal, and floral/grassy earthiness. Light-moderate pine/citrus peel/grassy bitterness on the finish. Lingering notes of grapefruit, tangerine, pineapple, peach, mango, papaya, lemon/orange peel, light pepper, pine, honey, bread, and herbal/floral/grassy earthiness on the finish for a while. Great complexity, robustness, and balance of citrus/tropical/pine hops and moderate pale malt flavors; with and awesome malt/bitterness balance, and zero lingering hop astringency after the finish. Light-moderate dryness from bitterness, increasing through the glass. Medium carbonation and medium-plus body; with a very smooth, moderately bready/grainy/sticky, and lightly resinous balanced mouthfeel that is awesome. Zero warming alcohol for 9.6%. Overall this is an awesome DIPA. All around great complexity, robustness, and balance of citrus/tropical/pine hops and moderate pale malt flavors; very smooth and easy to drink with tame bitterness. Great juicy hop vibrancy and nice malt backbone, without being too sweet. A really enjoyable offering.   
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 This beer pours a deep gold with a full head. The aroma is bursting with grapefruit peel, with mandarin orange, pine, and sticky mango. The flavor is sweet with a touch of caramel and a big dose of grapefruit peel and ruby red grapefruit juice, guava, pine. mango, and pineapple. The mouthfeel is very full and rich with a lot of sharp, fizzy carbonation. Overall this is a really tasty beer, with a full body and a host of classic IPA flavors - very easy to drink as well for the ABV.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 L: beautiful clear, gold color, thin, lacing head   S: candied citrus fruit, some resin  T: follows the nose, citrus, trop fruit   F: lots of mouthfeel, sticky  O: better than I remember, I heard they redid the recipe   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 On cask at City Tap. Pours hazy amber with a 1 inch white head. Smell is floral hoppy but not very intense. Taste is hoppy but not crazy bitter. Feel is very smooth and pleasing. Overall a hoppy experience you can enjoy.   
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 This beer has a nice deep amber color and a rich smell. It brings the fullness expected of an imperial IPA, which is a bitterness balanced with a strong flavor that lingers nicely.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.25 Had this from tap at the brewery and bought a few bottles immediately. They changed the recipe this year. I wasn't a big fan of last year's as it seemed too hoppy. Review is based on bottle I just drank, which was identical to the version I had on tap last week, as far as I can remember.    Pours a beautiful clear amber color. It is the sort of beer you see pictures of and lust after. And it delivers upon drinking it, tasting as good as it looks. You can lust after this all day, and go home and successful satisfy that lust. Ahhhh!    Aroma is of strong hops, like walking onto a hop farm, but one-dimensional. Taste is much more complex, with various hop flavors present. The recipe change has taken this from an interesting hop-bomb that I didn't really have much interest in, to a complex hop bomb that I hope they produce every year.    For lovers of hoppy beer, this is one of the best.   
look: 3.75 | smell: 3.25 | taste: 4 | feel: 4.25 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.25 I haven't been a reoccurring visitor of SN Hoppers. I decided to give 2017 a try and was pleasantly surprised. Nice amber appearance, fine aroma. Taste was on par with a hopped mixed DIPA and no harsh back wash. Overall I'll still take my other favorites but I can't complain with this purchase. If you are at a place without a great selection, SN is always an avenue.   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Dangerously smooth for an imperial IPA 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 12 oz bottle poured into a pub-style pint glass.  2017 Vintage.    Appearance  Gold. Good clarity. Light carbonation.    Nose  Mango, peach, pineapple, pine, orange citrus, and candy sugar.    Taste  Dank, pine sap, wintergreen, and zesty florals. Papaya, mango, and grapefruit. Lighter notes of pineapple, peach, and orange citrus. Candy sugar maltiness with drizzles of caramel.    Mouthfeel  Full bodied, silky, oily, smooth, and juicy with a medium-light bitterness.    Overall  A welcome change from the old recipe.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 5 | taste: 4.25 | feel: 3.5 | overall: 4 You smell this one coming as soon as you open it. Nice pine and fresh grass, and just a little fruitiness    Pours blood orange with just slight haze keeping it from crystal clarity.     Dense toasted malts accompany a bit of pepper, a bit of sugar, a bit of banana bread. Hearty with noticeable alcohol. Quick choppy bitter finish with an abundance of fizz. While simple, this is one to sip appreciate. Doesn't get cute or over the top with uneccessary flavor adjuncts, Maintains the qualities of a classic IPA while adding in some robustness. Nice clean DIPA.    Definately an uptick from prior years, Hope this is a formula they stick with.   
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 12 oz bottle poured into pint glass, $15 for a 6 pack.   A: almost one finger brilliant white fine foam head, clear golden copper body, carbonation  S: citrus, tropical fruits, sweet syrupy pine resin, biscuit, malt  M: medium body, thick resin on the tongue during the finish, dry finish  T: orange up front, hints of citrus and tropical fruit, medium malt, biscuit, hop oil resin, pine  O: strong brew, I was anticipating a harder hop hitting the tongue pallat.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 Mostly clear gold with three to four fingers of tan-tinted head. Quickly settles into a thin cap and leaves modest, foamy lacing.    Dank, piney aroma with caramel and orange sweetness behind.    Lighter tasting up front than expected. Similar profile as the nose, with a kiss of alcohol in the mix and a measured hop bitterness that lingers in the aftertaste.     Medium bodied with a somewhat syrupy feel and relatively low carbonation.    Solid, but not as transcendent as many of the DIPAs available these days.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Pours an orange-amber color with a thick topping of white head, the head is slow to fade away. Smells softly of tropical fruits and malt, not overpowering. Taste is sweet malt, fruit leaning towards citrus and a little tropical. Minimal to no bitterness. Soft feel with a medium body. No hint of that 10%. Easy drinking deliciousness.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Where is that 10% hiding? This is an awesome beer, much better than Hopslam which I've seen it compared to.   Pours a clear orange gold with a finger of white head that settles into a thin ring.   Aromas of resinous yet fruity hops.  Taste follows, truly a phenomenal beer!   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 This new version, referred to as a triple IPA, is fantastic! Light amberish color coupled with a soft-moderate hop aroma minus any potential bitterness. Flavor is extremely decadent, again without any bitterness present. The accompanied mouthfeel is none rivaled to exceptional. In summary, this new revitalized style from Sierra Nevada is better in anyway from it's predecessor last year.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Poured from 12oz bottle into Snifter. Bottled on April 18th 2017.     L: Bright orange gold, hop haze, thin half finger head recedes slowly into a ring. Great lacing.     S: Herbal spiciness, grassy and leafy, hint of citrus peel.     T: Ohhhhh yeah that's what I've been needed. Chewy hoppiness, follows the aromatic notes mostly, with some added caramel actually. Bread crust.     F: Medium body, dry in a good way. Crisp.     O: Oh yeah. Hophead's delight here. A must.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 Smells of dank hops, melon, and grapefruit. Taste is very good! Since the ABV is 9.6% (2017) I was expecting a super bitter beer that would be a sipping beer. Definitely not that bitter tasting however it does have a strong warming alcohol taste that lingers in the back of your throat. Very drinkable despite the alcohol. An excellent triple IPA.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.5 
look: 3 | smell: 3.5 | taste: 2 | feel: 2.5 | overall: 2.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 This is quite the prodigious IPA. Reminiscent of a barleywine with regard to mouthfeel and taste. SRM in the low teens. Not a lot of head, though lacing is respectable. An agreeable drink for the end-of-the-week celebration.   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 Dark amber with off white frothy head  Aroma is dank, sweet malt, oak, hops  Taste is oak, lots of sweet malt, bitter finish. A bit to sweet for my taste   
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 12 oz brown bottle - bottled 4/19/16    Hoptimum Imperial IPA has a clear red gold body with fine carbonation rushing to the top of my tulip glass. Atop was a nice 1-1/2 finger white foamy and bubbly head that dissipated to a collar of foam with no lacing to speak of. The nose was clean and fresh. The smell was of grassy hops, grapefruit, pine and light fruit. The taste followed the nose with a lingering hop bitterness. The mouth feel was crisp, clean with a medium-body and almost a prickly carbonation.    Not being a 'hop head' this was my first venture into the Imperial IPA style. Hoptimum is not 'over-the-top', in bitterness as I was expecting. No, the Imperial IPA style is not my favorite, however, I enjoyed Hoptimum more than I anticipated I would.   
