look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.25 | feel: 3.25 | overall: 3.25 Cloudy dark amber color . Body is just a little thin with just above average carbonation ,overall it was a below average feel .  Aroma is a syrupy malty, molasses sugary smell . There is a mild , hoppy, grapefruit aroma that doesnt really fit the rest of this beers profile .  Taste is very malty, to the point of it washing out any other flavors. After the maltiness theres a grapefruit mild bitterness that lingers for awhile .  Overall it is an okay beer but the dominant maltiness made it difficult to enjoy .   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.75 Nice amber color. Smells of grapefruit. Has an odd grapefruit bitter sweet taste. Too bitter and grapefruity for me. Light body. Overall I am disappointed but I am not a grapefruit/bitter-citrus fan.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 It's been years since I've had this, it was a "go to" beer for a long time. Nice amber color, nose has a sweet malty character. Not too sweet, not much bitterness, medium bodied. I forgot how much i liked this.?   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 Nothing overwhelming here, but for 6.8% its a very drinkable beer. 
look: 5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Dead Guy Ale pours a medium amber color. I poured into a pint glass rather than my usual snifter, and not a whole lot of head on it. This beer smells pretty malty, kind of a syrupy smell. Taste is incredibly smooth, sweet and malty. every time I take a sip I expect a slight bitter bite but never get it, kind of trips me out each sip for some reason. Very easy drinking beer that I like to buy every once in a while and enjoy it each time.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.25 | smell: 3.25 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.25 | taste: 4.5 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 This is my "go to" beer. I love the taste, balance, feel ... I love everything about this beer. If its on the list, it is hard to not order. When the beer list disappoints, I ask if they have "Dead Guy." I can't imagine any beer lover being disappointed with this beer.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.75 Wow love this beer! I’m not a fan of super hoppy or ipas this is very balanced beer of hops and malt best of both worlds for me. I recommend this beer. Cheers   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 A dark ruby amber with perhaps a bit of haze   Smell is very bready and sweet.   Taste is bready and simultaneously smokey with a little bit of hops and coffee/cocao-like flavor.  Easy to drink yet interesting. A solid brew   
look: 3.5 | smell: 3.25 | taste: 4.25 | feel: 4.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 L. Caramely amber color with a big white head which takes its sweet time descending.  S. Caramel and toffee, sweet dark bread, earthy, grassy, figs. Nice aroma.  T. Caramel maltiness, sweet dark bread, some peppery spice, light molasses, sweetness drops right off toward the end for a grassy leafy bitterness with a bit of caramel.  F. Medium body and carbonation. Dry in the end.  O. Very nice. Satisfying amount of flavor, a malty beer with a super balanced finish. I'd do it again. Cheers!   
look: 4 | smell: 3 | taste: 3 | feel: 4 | overall: 3 
look: 2.75 | smell: 3 | taste: 3.5 | feel: 2 | overall: 3.5 L — Pours an ever so slightly hazy brownish amber body with a miniscule off-white head produced with aerated pour. Minimal retention or lacing	  S — Honey, caramel, raisin bread, dark fruit	  T — Brown bread, molasses, toffee, brown sugar, grassy hop	  F — Quite thin and watery. Medium- mouthfeel, medium carb. Definitely flies off the palate too fast	  O — Good middle-of-the-road example of an amber ale. Fairly priced and quite drinkable	    64/100   
look: 5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 A wonderful slightly creamy honey ale. Carmel notes and a hint of orange. This is what I like to call a relaxed beer not to filling and hits the spot. A foggyesque medium amber. A 1+in head goes away quickly on a heavy pour. Fills full bodied and is a overall wonderful beer will buy again for sure.   
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.75 Nice copper color decent head and retention. Flavor was a solid ale. Overall, it’s a good beer but nothing to write home about. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 A: Poured a one finger head, burnt orange in color, nice lacing    S: Wheaty, malty, honey, slight nuttiness, maybe pine nuts.     F: Medium mouth-feel    T: A good mix of honey, malt and hops, but then the wheaty malts completely take over and linger for quite some time. Alcohol is present, but is largely hidden well.    O: Poured from a can. Easy to drink, but perhaps too malty. Single note beer, but it's a good note.   
look: 3.75 | smell: 3.25 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 3.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 -deep amber can pour with little visible carbonation. Aroma is of sweet malt and an apple note. The flavor includes caramel and honey with a light hop spice. The flavor is rich. The body is pretty light.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Solid apa, goes down really smooth. 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 3.5 
look: 3.75 | smell: 3 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 Canned 3/5/18, consumed 4/29/18    I really liked the taste of this beer. Not sure how representative it is of a lager style considering that it's an ale.     Look wasn't great, basically looks exactly like apple juice with a tiny head an no lacing at all anywhere.    Aroma is a bit like caramel apples honestly. Really, really sweet.    Taste is a lot better, more toasted, bready malts to balance the fruity sweetness. They really nailed it here.    Feel is pretty light for the ABV, easy, good bitterness to balance the sweetness.    Very well done all around. A uniquely-styled ale. Will be picking more up for sure.   
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 Served into a 16 oz (473 ml) conical pint glass and Tony C's Sports Grill & Bar in Burlington, Massachusetts.  A: Pours a slightly hazy, light copper color with a no more than quarter inch, white head which quickly dissipates to a very large bubble (think soda pop) rim and some soapy lacing.  S: Aroma is very limited. Really had to dig for it, but perceived apple, pear, and caramel with maybe (maybe) a black licorice note.  T: Dry. Caramel and pear flavors predominate, but really more watery than malty. Licorice bitterness stronger than supported by the level of malt or flavor. Tingling, bitter aftertaste.  M: Light bodied with low to moderate effervesce.  O: Let me say, this is drinkable, if not by any stretch of the imagination the best representative of the Maibock style. Not malty enough, too bitter, and simply too watery. it were described as a "light" Maibock, perhaps that would make more sense. If it were a soda, one would think it had been watered down. I will try to see if there is a difference when it is decanted from out of a relatively fresh bottle. Really a disappointment.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Nice....... 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Slightly cloudy amber body with off-white tan head. The nose offers bread crust, toasted malt, toffee, Germany, bread, and a hint of citric hops (*gasp*). The flavor is firmly sweet, with toasted bread and raw malt being the predominant flavors. I suppose the hops are still around, but they scared. A hint of the floral. The body is medium-weight, a little sticky, a little coarse, but whereas these would be flaws in other beers, in conjunction with the flavors they seem wholly apropos.   Yeah, this is a legit beer. It shows that simplicity can be scrumptious, and my mom and I agree that it's an upgrade from her usual Fat Tires.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Big fan of this beer, its got a great taste that reminds me of Werther's Caramels. Great great beer. 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 3.75 Looks about a an 11 on the SRM beer index. White foamy head with nice lacing. Smells like fresh dough, mild hops, slight butterscotch? Tastes creamy ,smooth well put together.Crisp lager feel with nice hop bite .and high quality caramel malts finish. Overall I would buy again. Nice break from IPA's   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 Been drinking this beer since 1990 when it was only available in the large bottles (22-oz. I think). Used to buy it at a grocery store in McCloud, CA when I would fish the McCloud River. Was the only place I could get it back then. Iit was always a "special beer" because I lived about 6-hours away from the closest place that had it. Really enjoy the aroma, taste, feel, and finish of this beer. Since I can now get it locally in Washington state, I have some in my fridge right now and am considering home brewing some of this myself.    Not a beer judge by a long shot but this beer hits it on all accounts. The aroma is very inviting and makes you want to taste it. The tasted is full but not heave. Good head with nice lacing as you drink it. Certainly plenty of hops in there but the blossoming of the malts keeps it from being overwhelming. Has what I would call a medium mouthfeel to it. Not as light as a lager and not as heavy as an ouatmeal stout can be. But you know you are drinking it. The finish seems to be both slightly bitter and sweet. What I would call dry without being bitter.     This is one of my favorite beers. I always thought this was expensive until I visited Australia this year. They drink a LOT of beer and a "cheap beer" is $19 for a six pack. Most good beers are $24 to $29/six-pack. So now I treat my self to Dead Guy Ale without batting an eye at the $12.99 per 6-pack price. My other favorite beer was Otter Creek's Copper Ale (a Düsseldorf Altbier) when they used to make that.   
look: 4 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4.25 | smell: 4.5 | taste: 3.75 | feel: 3 | overall: 4 
look: 4 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.5 12 oz. bottle poured into a tulip glass.    L---Deep amber color. Mostly clear with a light haze. Nice off white head that dissipated quickly and left good lacing.    S---Sweet & malty. Much milder than expected. I was really expecting more.    T---Bready & malty. Some fruit (maybe apricot).     F---Meaty feel. Maltiness lends a strong backbone.     O---I was expecting more from such a highly regarded beer. Maybe I just had too high expectations.   
look: 5 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 A well balanced ale without overwhelming hops. It has a bit of a raspberry finish with some sweetness, but more tartness. I wasn’t completely sold the first time that I had it, but it’s unique taste quickly grew on me. Very drinkable. Plus, I love the can art.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Serving: 12 oz can (stamped “11/15/2017”) poured into a shaker pint.    Appearance: Deep, lightly hazy copper amber, with a full, sudsy head of off white bubbles that recedes with little lace.    Smell: Malty aroma, sweet caramel and     Taste: Smooth and balanced malty goodness. Toasted grain bread, sweet caramel notes, and herbal, earthy bitter hops that nicely counter the sweetness. Slight hint of alcohol as it warms.    Mouthfeel: Medium body, creamy smooth, slightly oily feel, with soft to moderate carbonation.    Overall: Very drinkable malty brew with deftly balances hops.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 3.75 On tap at brewery:  Deep amber with a chill haze that betrays it’s clarity a tad. Off-white head forms a cap that fades only after I start drinking the beer. Nice lacing that looks like a pile of bones.    Nose has an earthy to somewhat coppery nose that reminds me of an ESB, but with a little more malt and less hop florals. With warmth there’s a dry white grape aspect that comes in.    A clean slightly grainy malt opening, one which brings the earthiness of the nose in early. A bit of dry grass, a hint of dark berry, and an ever so slight tang of metal. The beer leans slightly bitter and is quite clean tasting, medium light gel with subdued but noticeable carbonation.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Decent, crisp, but beaten out by local options 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
