look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 Poured from a 11.2 ounce bottle into a Shaker pint glass, the "best by" date on bottle is "L.31.01.2023" which I understand to mean this beer was brewed on January 31, 2018 as the recommended shelf life is 5 years..    APPEARANCE: pours a dark, brown color with two-fingers tan head, world class retention, a thick cap of foam persisted until the last, heavy lacing on the glass, medium carbonation (I think?), I have not seen a better looking beer, I seriously considered scoring as 5 but, I do not believe in perfection.    SMELL: in a word.....spectacular, initially bread, molasses, sweet raisins, figs and black licorice, very complex and pleasant to the nose, I again almost gave this a 5.    TASTE: the taste follows the nose, initially sweet molasses, raisins, figs, black licorice and bread, the 11.3% ABV is very well disguised.    PALATE: full bodied with medium carbonation.    OVERALL: this is an absolutely gorgeous beer and the smell is unparalleled, this was a real treat and I thoroughly enjoyed this beer, this is the best Quad I have had to date, I will highly recommend this to anyone who enjoys the style and will definitely buy this again, well done!   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 Such a classic benchmark of the quad style. Couldn't believe I had never rated it, even though it has been a while since I've had one from a bottle at home. Marvelous balance of dark stonefruit and caramel, malted sweetness. Just a hint of lemon brightness near the finish.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 Huge foamy light tan head over a dark brown beer that seems like it wants to be burgundy around the edges, nearest light. Smell starts out with fig, morphs into a corn kinda thing with a little heat. Taste is more raisin than fig with a massive bread quality with lingering heat. This is an extremely lively beer, leaving a little alcohol bitterness behind.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 One of the best beers I’ve ever had. Big beer, with almost a port feel. Hints of plums, with a huge bread taste.    Amazing. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 4.5 | overall: 3.75 M83 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 2.5 | smell: 5 | taste: 5 | feel: 5 | overall: 4.5 
look: 3.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 A: Big malty smell with huge bready notes, dark raisin (rum soaked) and bubble gum.  A: Pours a dark turbid brown, leaving sediment in bottle. Head is tan with large bubbles that fall quickly (refreshed by swirling). Champaign quality. Legs on glass suggest this is a high alcohol offering.   T: Big, bold, bready malt dominates the front palette. Following are big notes of rummy raisins and a warm alcohol presence which gives away the high alcohol content. Hint of bubblegum in the middle. The end of the sip offers more bready malt and a long warm finish. No apparent hop charater.   O: There is a alot going on here. From the bready malts to the boozy raisins this high ABV quad offers just about everything one would be looking for in this style. While it is clear this is a high ABV, it is actually surprising that it clocks in at 11.3%   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 A 330ml bottle, with a best before date of 3rd October 2022. Poured into a Chimay goblet.    Appearance: Dark brown in colour with an almost two finger tanned head that had decent retention but eventually settled to a nice self replenishing cap while leaving nice curtain like lacing.    Aroma: Strong dark fruits, plum, dates, raisin, black currants, caramel, light roast, toasted bread with a hint of clove and bubblegum.    Taste: Lightly sweet, dark fruits, plum, raisin, dates, fig, black currant, candied sugar, caramel with light banana and clove.    Mouthfeel: Creamy, light syrup, light booze, medium to full bodied with moderate to low carbonation.    Overall: Excellent, just so good. This is easily my favourite Trappist Quadrupel out there. It’s just so balanced, tasty and a joy to drink.   
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Rochefort 8 was my favorite offering from Brasserie de Rochefort, until I shared a 10 with Sergio (from Sergio's World Beers). Great! 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 I had this as part of a side by side with Westy 12. The three of us participating all agreed that the Westy 12 was much better. I was a little surprised that the Rochefort 10 didn't grab me more. It's good, to be sure, but not as remarkable as I hoped, and not quite in the same ballpark as some of my favorite quads, BDSAs, or other strong beers. The body of the beer was a little lighter than I expected. It's a bit tart. Of course, there are lots of dark fruit flavors.     The Westy 12 was three years old, and the Rochefort 10 was a few months off the store shelf, so that might be a factor. I think I'll sock a couple of bottles away, and taste again in a couple of years, to see whether my opinions change. If so, I'll update this review.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 Rochefort 10 - 11.3% ABV - 27 IBUs  Date: Best by 01/31/22, enjoyed on 08/28/18.  Appearance: Brown, almost cola colored with some ruby around the edges and a fizzy tan head that disappears fast. Also, there is a lot of yeast floating around.  Aroma: Tons of dark fruits including dates, figs, raisin and cherry. Aromas of sweet bourbon, molasses based dark rum, and caramelized coconut sugar are identifiable as well. Some Belgian yeast can be detected also.   Taste: The taste follows the nose quite closely. First a nice boozy oak warmth hits before the beer repeats everything the nose had to offer. With every sip, the beer seems to change just a little, at times almost feeling like a porter to occasionally displaying cognac characteristics. It also surprisingly has more of a medium body than its thick and chewy appearance suggests. Additionally, the carbonation is somewhat prickly. Its sweet and savory in perfect balance and the boozy character, while present is more warming and not at all ethanol forward. In short, this is a wonderful, complex, and classic example of the style.   Biased comments: The lofty expectations I had for this beer were met. Rochefort 10 has a truly incredible aroma, a complex and layered taste, the only real minor issue here is the price tag. $8 a beer is a bit steep, but for an occasional treat, this is a awesome choice.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Poured from a fresh 33cl bottle into a tulip.    Look: A classic quad. Not all that much lacing, and minimal head, but a beautiful near-black dark amber hue.    Smell: Despite its higher alcohol content, somehow phenol dominates less here than it does in the Rochefort 8. Slight notes of plum, a bit less banana than the 8, and some bready notes.    Taste: World-class. What the Rochefort 10 lacks in definitive scent, it more than makes up for in flavor — a perfectly-aged blend of plum, fig, banana, and bread, with just enough Candi sugar to accent the already-sweet harmony of tastes.    Feel: By far the smoothest of the Rochefort lineup, with carbonation so minimal that it evokes a fine dessert wine. And for Trappistes' highest-ABV offering, it even has even less alcoholic burn than the Rochefort 8.    Overall: I don't think much else needs to be said, lest I repeat what nearly 10,000 ratings have already noted. This is one of the best beers in the world. Drink it. Love it.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 3.5 | feel: 3.25 | overall: 3.75 Poured from an 11.2 ounce bottle into a goblet.    Look - A beautiful reddish brown with a massive and long-standing pillowy sandy colored head. This beer is a gorgeous pour.    Smell - Bananas, cloves, milk chocolate, almonds. Some slight peppery and grassy notes on the tail end. A nice balanced blend featuring the typical Belgian ale features and some interesting newcomers.    Taste - The smell translates almost one-to-one into the taste, except everything is hidden behind a strong spicy alcohol curtain. You can taste every bit of the 11.3%.    Feel - The body and carbonation are easy and smooth, but the alcohol really bites going down. It's rough and a bit disappointing.    Overall - I want to love this beer, but the alcohol is so hard to get through. I've had plenty of other high ABV Belgian ales that were super smooth and easy to drink, but this one is not one of them. Still, once you get past the harshness, it is a wonderful beer.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 I would prefer to grade it based on a few glasses from a keg but I've only found it in the bottle. Like others of this type (Belgian tripel/Quadrupel) the taste is very smooth for the ABV level. (If you have more than two, have a designated driver or call for an Uber or Lyft!)    I drank it an a bar outside so it was served with a standard plastic cup. (Still a better option than out of the bottle.) Despite the less-than-optimal choice of serving method, the beer poured well with the right amount of head. The feel is smooth on the palate (I hate lagers because they are too bubbly!). Alas, it's been a couple of weeks since I tried the beer so I don't remember the smell other than it was pleasant.    Now the downside. It's expensive. Granted, I live in Northern New Jersey where everything is expensive but the beer is $7 a bottle at a discount store (Total Wine). (I paid $9 at the bar during happy hour. The regular price is $14.)   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 330ml bottle from the lcbo. In my cellar for 18 months. After warming in the glass the smell has a hint of brandy. Taste is   very warming. The colour is like a dark whiskey. Very fine beer.   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 Wonderful offering from this Brewer. Tastes wonderful in any weather. I wish it were more widely available at a lower price. That being said, you definitely get what you pay for. Truly unforgettable. If only it were cheaper and came in larger bottles like La Trappe Koeningshoeven Quad.   
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 Look, smell, and feel are only 5's because I had to put a number there. I only care about the taste, and it taste's damn good! 
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.5 I love Rochefort 10. It’s a great Belgium treat. That said, 7 and 9 just don’t get me as happy as 10. So when you see 10, buy it. You will not be disappointed.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 Exceptional beer. Haven't had a better one in this style and I can't imagine I will. What sets this beer apart is a truly exclusive bite/burn with even small sips. Really excites the palate. This, combined with the molasses rich flavor and modest spice (tastes and smells like clove and maybe even coriander) makes this an unforgettable beer.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 Pouring from an 11.2 oz bottle into a chimay goblet. This beer pours out the color of a cola and has light tan bubbles forming throughout the entire pour. Forms in the glass dark brown with Ruby and mahogany highlights. The smell has sweet notes that if I have ever detected in beer, I honestly don't remember. Very unique. I really don't know what to call it. Almost similar to a Carmel apple maybe but that's definitely not all. Has a little bit of an alcohol smell. The taste brings in that same sweetness along with some fruit notes. Alcohol is present with a slight burn in the mouthfeel. I think this is where it could find more balance. Overall, I enjoyed it but do feel like it could balance the alcohol out better (even for being 11%) and I feel like I have had more complex quads. Or maybe I'm just upset I'm too basic to identify the sweetness coming through. Maybe both.   
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3 | taste: 3 | feel: 3.75 | overall: 3.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 A - Pours a dark brown with a one finger fizzy tan head.    S - Aroma is rasins, figs and caramel.    T - The taste is brown sugar, caramel, raisins, figs and cherry.    M - Medium body with low carbonation. Creamy mouthfeel with a soft dry finish.    O - A classic beer. Nice slow sipper.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4 | feel: 4.25 | overall: 4 It’s very flavorful but very strong. Like others have said, fruit, brandy, molasses, clove, honey. I can see why some people love it as the favor is very nice. But it’s too strong to be really drinkable to me. It tastes halfway to liquor.   
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Look: Deep mahogany red, surprisingly less opaque than expected. Head was relatively small but I may have been too careful pouring it.  Smell: Malt, caramel/toffee, some plum.  Taste: following the mouth. Sweetness of malt, caramel, and dry fruits. Honeyed. Alcohol is present but smoothly so. I'd describe it as brandy-like, for some reason.  Feel: bodied and alcoholic. Carbonation is medium to high and "prickly". Not strongly astringent but the aftertaste is not too sweet as well.  Overall: extraordinary. Enjoy every sip of it... with care.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 Exceptional. And, happily, more available than most outstanding quads in excellent restaurants in the U.S. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 L-Pours a beautiful two finger headed beer with a deep mohagany/rich amber/dark brown color. The beer's head has an interesting, almost original build to it.  S- The aroma is pretty faint, but still nice. I get dried fruit, molasses cherry, molasses, grape/wine, alcoholic booziness, maybe some liqueur, a little bit of fortified wine, slight clove and banana as well as some prominent yeast. By the way, the aroma gets better as it warms.  T- Sweet cherry, molasses, banana, dried fruit, slight spice, even slighter bitterness. Very malty and rich. Overall very, very nice, well crafted Quad with very straight forward and honest flavors.  F- Low carbonation, dry.  O- This beer sticks perfectly with the style. It's extremely well crafted and worth a try for sure.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 5 Found this beer in the back of a cooler I. Ghent Belgium. Last one of these they had. Was obvious why, it’s excellent. 11.3% and the taste and feel is outstanding. It’s a winner.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 One of those beers that makes you wonder why you drink anything other than Belgian!    Poured from a bottle into a tulip glass. Gorgeous beige head atop a murky brown body, great lacing. Fragrant fruity, boozey smell.     I love the way this beer warms! So many flavors come out. Dark fruit, raisin, plums, apples, pears. Almonds, cashews, nutmeg, cinnamon. Warm and comforting. Loved it!   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
