look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 Pours orange haze with thick fine mesh head.   Smell is a real balanced one. Lots of fresh citrus notes a little spice and hints of biscuit and sweet bread.   Taste starts off really spicy then strong hop bitterness that we all have come to love, and finishes out nice to malty but not too malty cause that is not how we do it on the west coast.   For me not full bodied which I actually like kind of in between full bodied and light.   Overall this beer blew my mind one of the best ipas you can get ur lips around love this beer probably best IPA around.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 Poured into a tulip glass: color is light amber with an off white head presenting about one finger thick then dissipating to a with a nice lacing on the glass.    Smell exactly what you would expect from a quality double ipa with good earthiness, solid pine, and great lingering citrus rind.     Taste equal to the aroma:very hop forward with pine, citrus rind, herbal notes and earthiness; malt is a good backbone.    Mouthfeel is big bitterness, solid malt backbone, light to moderate carbonation.    Overall: an excellent DIPA with big hop flavors that lean towards pine/herbal/floral with just enough bitter citrus rind and maltiness.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 L) Pours a honey colored amber with great retention and lacing.    S) Nose is dank, citrussy, and floral. There is a sweet, honey like aroma that is harmonious with the hoppage.    T) Everything in the nose is on the palate with the addition of grapefruit rind and spice. It is juicy and delicious.    F) Has a creamy mouthfeel for the style. Perfectly carbonated.    O) An easy recommendation to hotheads or anyone looking to get totally toasted on a 6 pack.   
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Poured from a bottle into a tulip glass. Cloudy orangish yellow with good white head and nice lacing. Fruity and kinda spicy smell and taste. Good finishing bitterness. Nice beer!   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.25 A 330ml bottle with a BB of Feb 2019. Acquired recently from a webshop. Upon examining the label closely, I notice that this is contract-brewed by Brasserie St. Feuillien in Belgium. The label mentions that this has five layers of hops: Columbus, Cascade, Centennial, Simcoe and Citra.    A: Poured into an IPA glass. Bottle conditioned. A deep orange-amber colour with intense carbonation and some floating sediment. Yields a huge head of creamy white foam that lasts for a while before slowly reducing to a patchy surface layer. Nice lacing.    S: Aroma of spicy yeast esters with hints of grass/hay, subtle floral notes, vague fruitiness, caramel malt, leafiness and faint pine. Pleasant enough in its own right but not to style. The expected hop character is either missing or faded, while the yeast character seems distinctly Belgian.    T: Tastes of fruity yeast esters with notes of light pine resin, mild weed, a touch of citrus, floral hints, grass/hay, subtle spice, earthiness, caramel malt and leafiness. Pretty dry, followed by a substantial hop bitterness upon swallowing. Again, the expected aromatic character seems to be almost absent.    M: Mouthfeel is smooth, tingly and dry, with spritzy carbonation and good body. Quite astringent; dries the palate. Aftertaste of fruity yeast esters, spice, leafy bitterness, grass/hay, faint fruitiness and subtle malt.    O: Hmmm - not what I was expecting. I can't tell if this is just old or has been made in a way that defies expectations. Looks alright, while the aroma and flavour are OK but lacking in the hop aroma and character that would usually be present in a DIPA. Nice body. Possesses a decidedly Belgian yeast profile but I don't know if Green Flash originally used a Belgian yeast to brew this beer. So, it might be old or it might be brewed to a different spec from the US version. Anyway, it's a nice enough brew but isn't really to style. Caveat emptor.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Draft,taster at WL.    A: poured a surprisingly dark (these days) copper-orange with little visible carb, a little off-white head and decent lacing and retention.    S: hard time smelling this out of a taster. More aromatic than tropical IPA or Hi-5, but nothing special; citrus, floral, pine.     T: surprisingly less bitter than it was made out to be. Imbalances in favor of hops, but not overwhelmingly so. Fair enough malt balance that I am actually enjoying this. Not much sweetness, but plenty of floral, citrus, grassy hops. ABV is deceptively hidden - very drinkable.    M: lighter end of mid-weight. Relatively active carbonation makes it seem light, easy to drink. Clean finish, less lingering hops than expected.     O: I liked this more than I thought I would. Suppose I'll have to revisit at home.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 3 | taste: 2 | feel: 2 | overall: 2.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Beautiful, peppery precipitate suspended in amber gold. Only demerit is a slight alkaline aftertaste that feels a little fuzzy. 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Poured from a single-serve bottle into a simple pub glass.    Pours a fine slightly-hazy copper with a two-finger head and good sticky lacing throughout. A nice-looking beer.    The nose is a nice balance of malt and bitter. The malt backbone is readily apparent and hits first, and balances a strong back-blast of citrusy, not piney, hops. Overall, though, the aroma is perhaps a bit subdued.    The malt spine carries over to the palate, and is a great counterpoint to the undeniable hop storm that follows. Although the hops were almost exclusively citrus on the nose, resin/pine notes creep up on the back of the tongue not unlike a "stealth burn" from deceptively spicy food. There is just a touch of boozy warmth that completes the package. A nice quaff.     The mouthfeel is pretty spectacular. Medium to full bodied (thanks to the strong malt inspiration) but crisp and light nonetheless. Very drinkable, although the ABV will kick your you-know-what if you try to session it.    Overall, this is a very well-balanced IPA offering that I would strongly recommend. I am actually a "late arrival" to the IPA ball, having been put off by other offerings that were trying to win an IBU prize with little nuance. This is a truly-hoppy, yet very drinkable DIPA that checks every box.   
look: 3.25 | smell: 2.75 | taste: 2 | feel: 2.75 | overall: 2.75 Maybe I had a bad one.... But upon opening it smelled of stinky socks and hops. Almost no head after pour. The look was decent, though with a heavy amount of mysterious floaties. Sadly, the taste was just like the smell. Again, maybe I got a bad one, but as a guy who loves IPAs and DIPAs, this was rough. Definitely not exceptional. I, however, may give it the benefit of the doubt and try it again in hopes that mine was bad....   
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 It has a very classic IPA look coming out of the bottle - nothing to complain about there. The flavor is rich, very piney with some citrus, but without the sticky mouthfeel or bitter aftertaste that some IPAs have. I get a little bit of a boozy warm feeling going down, which I like. It doesn't blow me away but it's a solid, fairly drinkable double IPA.   
look: 4 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.5 Have had in past and was good. It this was a malt bomb. On the menu it said 2014, I assumed this was an error. Maybe not. Who would age an IPA keg for 3 years?   
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 Every week I search for a beer that compares to sam adams rebel raw, heady topper or big hoppa or even shapes of hops to come but this one doesn't at all. Hops are present but the major flavors I'm picking up are Carmel and malt. Basically any double ipa can accomplish those two notes. This beer lacks complexity. I can't believe the high ratings makes me question the legitimacy of these reviews.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 3.75 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Had on draft at Sunset Cantina.     Look is a deep amber with little to no head.     Aroma is a light malty and citra hops.     Taste is a dank intense bitter.   
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 strong and hoppy 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 3.25 | taste: 2.75 | feel: 3.75 | overall: 2.75 This Review is for the St. Feuillien-brewed Version.    L:  -pours a clear amber with a medium to big,foamy,offwhite head  -low carbonation visible  S:  -grapefruit,white bread,herbal,coriander,lemon,peach  T:  -grapefruit,pine,lemon,grassy,  -high, lingering bitterniss for the style  F:  -medium carbonation  -medium body  -alcohol noticeable  O:  Something weird about this.  The Aroma has a distinct Belgian character to it, so i doubt they used Green Flash's recipe 1-1.  The taste offered almost no fruitiness, just big,piney Bitterniss.  Really disappointing.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Poured bottle into snifter glass. 8.1% abv    Appearance- Pours a dark orange/amber with medium white head. Very cloudy.    Smell- Caramel malt, Orange, pine    Taste- Grainy malt, becoming citric. Grapefruit and orange are the predominant fruit notes. Is also earthy, ending in a grassy flavor. Finishes peppery, herbal, and intensely bitter.    Mouthfeel- Heavy in body with medium carbonation.    Overall- A fair double. I thought this one would be a bit more complex and smooth however. Still a good solid double, but there are many better out there.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 Poured into a small chalice: color is copper/light amber, head is off white, presenting about 1/2 inch thick then dissipating to a spotty top with a ring on the glass and some spotty lacing on the glass.    Smell is where you want a double ipa to be: emphatic bitterness, good earthiness, solid pine, and great lingering citrus rind.     Taste is similar to the aroma: hop flavors are forward with pine, citrus rind, herbal notes and earthiness; malt is a good backbone but not over done/cloying or missing, solid pale malt all the way.     Mouthfeel is a feature of this ale; big bitterness, solid malt backbone, moderate carbonation.    Overall: a very good DIPA, big hop flavors with a lean towards pine/herbal/floral with just enough bitter citrus rind and maltiness.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Little bit pricey compared to Space Dust IPA, which is essentially the Elysian take on this style.    L: A gentle pour gives a good finger of beige head that leaves an assertive lacing pattern, but there is tons of sediment. It's quite difficult not to get any of it. If you do only get a couple dregs, it displays a beautiful transparent amber body with dancing clumps and streams of bubbles.    S: And well worth keeping around if they help make brews that smell this fresh. Tons of papaya, grapefruit, and pine. Super tropical otherwise, with passion fruit, kiwi, pineapple, blackberry, guava, black tea, cane sugar and whole wheat toast.    T: Follows the nose. Way easier to detect the notes from the smell though. Papaya, grapefruit rind, grapefruit juice, pineapple, apple, blackberry, a distinct brewed black tea note, toast, and caramelized sugar are detectable, but grapefruit rind dominates heavily with soapy overseeped tea on the finish.     F: Almost syrupy, but good carbonation and lots of hops keep it crisp and fresh. Gotta sip quickly to finish this one. Gets caramelly and a tad cloying as it warms.     O: Amazing brew. One of my favorite DIPA's. Wish it was a tad less hoppy. Those terpenes come out a bit soapy tasting in such excess.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Nice copper/orange hue. Small head about 1 finger. Excellent aroma. Nice hoppy smell. Fruity smell like grapefruit. Good flavor. Hard to pick it out. Still studying my IPA's. Lots of hoppiness and not too much bitterness. Goes down easy and leaves me wanting more. Another fine IPA from California.   On draft at BJ's Brewhouse.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 2.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 2 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 This was poured into a snifter. The appearance was a slight off colored amber body with a quickly dissipating white foamy head that left some light lacing here and there. The smell had some light sweet citrus to caramel - ness arousing and combining together as it warmed. The taste was mainly sweet but wanted to try to have a slight bittersweet - ness to it. Light grapefruit does eventually show its face in the taste. On the palate, this one sat about a medium on the body with a fairly decent sessionability about it. The carbonation was there but somewhat subdued, harsh but smooth - makes a good DIPA. Overall, I say this was a pretty good DIPA to have again.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 Nice amber/orange tinged see through look to this beer with a light tan head. Citrus and tropical fruits make up the nose. Slightly tropical flavor with a pine citrus finish. There is slightly bitterness and the tiniest bit of heat to this beer. Medium carbonation and a creamy mouthfeel round out this brew. Pretty decent I'd say.   
look: 3 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 I've had this but not recently. I prefer Green Flash's Soul Style (orange label) but this & their blue label (milder hopped) are the 3 GF's I like most.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 From Untappd 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Discovered this beer at Jack Doyle's 240 W. 35th St NYC. I love IPA's and I loved this beer as did the friend I was with. I prefer my IPA's not too citrusy and this wasn't. It was just perfect.   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 Very hop forward. If want your tongue to sting this is it. 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 330ml bottle poured into a teku glass.    Hazy amber copper color, the pour quickly builds up thick creamy off-white head that well retains itself with good retention before gradually subsiding to a long-lasting bubble sheet atop and leaving some lacing on the glass-side.    Big tropical and pungent hop in a nose, it ranges from passion fruit, grapefruit, pomelo, lemon rind, spice, floral, herbal, earthy, dank, pine, and resin. Malt is also there underneath the hoppy layer with notes of biscuit and some sweet caramel malt.    Hop takes the lead and wholly coats the taste buds with its tropical fruit, passion fruit, grapefruit, lemon rind, pomelo, spice, herbal, earthy, dank, pine, resin, and solid bitterness while malt plays in the undertone with its biscuit and caramel. The end and aftertaste is wrapped up and lasting with woody, pungent, and earthy hop bitterness.    The body is rather full with some bold touch through the palate. The mouthfeel is smooth with its good crispness and lively carbonation that is proper to carry all the things well. Finish is pleasantly dry.    Let’s the name speaks its quality. The true west coast IPA.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 Aroma: prominent grapefruit, floral notes, pine, and some malt. Taste is aggressively bitter with more grapefruit, citrus rind, a resiny aftertaste, and a subdued malt backdrop. That's one bitter beer! The bitterness and a hot alcohol burn persist after drinking. A bold, brash, west coast DIPA.   
look: 4.25 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 This is one of my very favorite West Coast DIPAs -- big, bold and bitter. For hopheads like me, this IS the Holy Grail. Simcoe, Columbus, Cascade, Centennial and Citra hops. Tropical fruits, grapefruit, floral, pine and citrus zests complimented by a moderate malt backbone. Here's bottom line -- this is one damn good West Coast DIPA. Best price that I've found for bombers is $5/bomber (buy 4 or more) at my local Smart-N-Final here in California.   
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 This is one dynamite benchmark West Coast IPA. Green Flash has definately struck gold,with this IPA which is just exploding with hop flavor. The Simcoe adds a wonderful tropical and grapefruit zest, Columbus for hop pungency, Centennial for pine notes, Citra for citrus zest and Cascade for floral aroma are layered throughout the brewing process. This beer is almost so good it should be reserved for special times but I will be drinking often.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 3.5 | feel: 3.75 | overall: 3.75 From notes taken 03/11/17:    Copper-amber and would be clear but for various darkening swirls and striations of fine cloudy haze. Head of orange/yellow tinted cream color, foamy and substantial, somewhat rocky, great retention and patches of lace. Nose of apricots, caramel, faint pineapple, some grains. It’s great, but I can tell from experience it means the rest is probably going to be too much. Palate is also fairly tropical but crashes fast and hard into leather, unsweetened tea, perfume, and soap. Cloying but also puckering with a bizarre meld of fruit and wince-inducing bitterness. Certainly drinkable in sips and a wonderful change of pace from normal fare. Still, not a great balance, but that’s expected for anything specifically labeled “West Coast” apart from maybe a Lager or something quite dark. Even the peppery retro-olfaction I enjoy in this sort of beer is more subdued than it should be. Medium to nearly full in body, syrupy, astringent, with softer, sparser suds. Somewhat warm but well-hidden in the astringency and bitterness. Compare to Palate Wrecker from the same brewery and also an Imperial IPA though closing in on Strong Ale levels of malt and booze. This one here is prettier to look at, but is geared toward a palate more appreciative of an overload of sheer dankness than my own.   
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 My first review on this sucked, so let me retry again. Golden-orange body with a small easily dissipating head. Bought from HEB in a single in Texas, sadly they don't refrigerate. Mostly just a soury-malt combo.    Smell is lackluster on this example, nothing to rave about here. Almost nothing present at all - I got my nose wet trying to smell the beer.    Taste is pretty good, certainly better than the smell. A refreshing balance of hops with a completely hidden alcohol character. Props for this being such an easy drinker. The feel is like that of a "session IPA", lots of depth but still easy to pound a few back. A nice hops kick but extremely laid back. Some beers might be tough to down in 5 minutes but not this one.    Overall a pretty good beer. I apologize for my lackluster previous rating where I had a bad sample and was very judgemental. I had a decent one this time and a little more experience behind my belt.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
