look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Reviewing from notes. Drank on the 05, but haven't had time to put the review up.  Poured into a tulip glass.   Look: Pours an inky black. About 1.5 cm of coffee coloured head with tight bubbles. Head slowly fades to a film that stays around for the duration of the beer.   Smell: Chocolate and vanilla straight up. Soon the coffee starts to come through, like espresso. A touch of raisin/dark dried fruit towards the end as the alcohol makes itself known.   Taste: Straight up, coffee. Like drinking a strong short black. The chocolate a vanilla comes through when you are a little more used to the coffee, but its a lot more restrained than it was on the nose. Roasty bitterness at the mid to front palate. A touch of bourbon. Definitely a bit of heat throughout, hiding behind the other flavours. Not much fruit, unlike the smell.   Feel: Full bodied, but with some prickly carbonation. The bitterness hits the front of the tongue and works its way back over the course of the beer. Good length and a little dry on the finish.   Overall: Its a fantastic beer, strong flavours, touch of heat but well masked and adds to the experience.   
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 A bit over-rated compared to other BBA stouts. 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 My review is of the 2018 Release KBS.     This stout pours thick and hearty. The chocolate and coffee are pungent and in your face, in a good way of course. The taste is also overflowing with blasts of chocolate and coffee, with a nice complexity. Founders did a good job on the carbonation level, not too crispy.    What a great imperial stout! Good job Founders!   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 This is one of the better high gravity beers I’ve sipped. It looks inviting, smells of dark plum and figs, tastes of faint coffee and caramel, and the mouth feel is a little bit syrupy (but then, how does a brewer dry out a beer with this much sugar content without falling into yeast decay taint?). Founders has walked the fine line here to produce a well-rounded masterpiece. Kudos!   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 2.75 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 2.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 The one that got me into stouts initially 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 L: Dark brown color, quarter finger fast dissipating head, messy, thin lacing, no carbonation.    S: Chocolate, coffee. Nice!    T: Chocolate, coffee, sweet, a bit boozy, lots of complexity.    F: Full bodied, full flavored. Lacking a bit in smoothness.    O: A good imperial stout, no doubt. But there are much richer options out there.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 The classic lives up to its billing...it is everything a good (coffee) stout should be. 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I've had a lot of stouts and porters in my life and this is by far the best beer I've ever had hands down five out of five 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 12oz bottle - 2018 vintage - 12.3% ABV - poured into a chianti glass at abiit 65F    Pours a glugging stream of motor oil brown, and sits in the glass obsidian black. Onyx. A plume of dark mocha head rises to the top, and proceeds to stand it's ground with a sizzle and hiss - holding two fingers of height for an impressive length of time. Eventualy, the head settles to a mocha film, and thick, sticky brown collar with tenacious lacing.    Nose is brightly roasted coffee out of the gate, carrying along a good smack of acidity, but without the green chili note I often get from coffee beer. Alongside the coffee, and boldly kilned malt, there is a strong presence of bourbon, barrel, and char. An oaky vanillin note presents itself. Molasses, brown sugar, a hint of maple, and oh so much coffee. No real dark fruit notes like the ones found in BCBS. Coffee is the dominant aroma.    On the palate, the coffee is thankfully more subdued than on the nose. It is very evident that this beer has spent a nice lengthy time inside a bourbon barrel. The opening note is semi-sweet chocolate, but then those familiar and beloved barrel notes slide right in. Vanilla, oak, char, bourbon fumes, very subtle licorice, very subtle cinnamon, more char, and then the chocolate turns dark, with tannic/charry/bitter/roasty/coffee notes unfolding late in the palate, and into the finish. There is a sweetness to it, but don't be fooled, this is not a dessert-sweet beer. Lots of dry, tannic, bitter notes to be found. Once the finish is in full swing, the roasted coffee once again presents itself as the dominant characteristic.     Mouthfeel on this one is slick, full bodied, smooth, slightly viscous, and essentially flat. The lazy carbonation can barely fight through the body of the beer - keep in mind, I do believe this was laid to rest in a barrel for an entire year? If so, very few bubbles are to be expected. There's the slightest bi of effervescence to provide some airy texture amidst the thick elixir, but I would hardly use the word "carbonated". More like, "almost sparkling"     Overall, this is a fantastic BBA stout, do not be fooled. I completely understand the prestigious repertoire this has. It's fantastic. I have trouble giving it stellar, world-class ratings, simply because there are some.insanely good BBA stouts out there. I think it's almost impossible to beat BCBS, and Bell's BA Expedition is a damn close second. HOWEVER....I find this offering from Founders to be more drinkable than the two of those. This lacks the syrupy sweetness and insane viscosity that those two beers possess. While I found those attributes to be part of what makes them so special, this dryer, less sweet and syrupy, slightly thinner beer that is KBS is definitely a beer all its own, and I must admit, is a little easier to drink in a sitting. Certainly not a fast gulper, but also not one that will take up to a day to finish. An outstanding barrel-aged stout from Founders that I will certainly spend money on in the future.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 Sampled from a 9 ounce snifter.  Look: Deep black with a tiny amount of tan head.  Smell: Very dominant smell of vanilla.  Taste: Follows the noise with a delicious taste of vanilla. This beer is so smooth going down. I did not even detect the 12.3% ABV. This is one of the best tasting stouts that I have ever sampled.  Feel: Full-bodied beer with mild carbonation.  Overall: World-class on every level. I feel lucky being able to sample this beer.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Date: Bottled on 02/26/18, consumed on 12/12/18.    Appearance: Pours out solid and luscious black with a very minimal dark tan head.    Aroma: Semi sweet dark chocolate, bourbon, oak, coffee, cherry bark, raisin, roasted malts, and some slight vanilla. It smells nice and the adjuncts still pop much more than I had anticipated at almost ten months old.    Taste: KBS has some malty sweetness up front aided by the dark fruits and bourbon vanilla sweetness but it dries out some and gets a touch bitter thanks to the barrel character and the coffee. It does seem somewhat thin when compared to Barrel Aged Expedition Stout, The Abyss, or Sunday Morning Stout. However, this is a nice departure from onslaught on pastry stouts that have become so popular over the last few years and has a flavor profile that is reasonably close to a personal favorite, The Abyss, less some chocolate. KBS is a quality beer, it isn't worth chasing trucks for, especially when beers like The Abyss sits on shelves, but it is quite enjoyable.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I don't give many beers a straight 5/5 across the board. However, this is the stout I will measure all other stouts to. Truly world class 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Not a stout guy but this is a well crafted beer. 6 months old into tonic pint glass. Wow, great flavors thruout but a wee bit strong abv IMO. Lot of sipping going on here and not used to drinking any beer like wine but hey I like this!   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 12 oz bottle.    So, a fine 10W30 pour into a rocks glass, 'cause I'm classy like that.     The label says coffee, chocolate, and bourbon. and you will get a mouthful of all three. Pretty sweet and smooth considering that pedigree and the ABV it brings along for the ride. Alcohol feel is on the warming side and not the medicinal variety. Very smooth. I'd rather the chocolate and bourbon flavor be more prominent, but that's a completely personal taste and no knock on Founders   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Dark blackish brown appearance with no head. I smell mellow bourbon and a little chocolate. Taste is bourbon, big milk chocolate, toffee, caramel, black bread, a little coffee with a nice oaky hop finish. Taste resembles a Tootsie roll. I taste all these flavors separately then they all come together, starting with bourbon and ending with bourbon. Very little carbonation, fairly thick and very soft with a wet finish. This bottle was purchased 9 months after release and has lost most all coffee and much hop profile that would add some sharp contrasting flavors. Overall very good chocolate bourbon stout with a very mellow bourbon taste that does stand out. Even better fresh.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Huge standout Stout. Almost 3800 reviews so not much i can add. 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 KBS is a classic beer. Big coffee, chocolate, barrel always present. Moderate mouthfeel. It's delicious and holds up over time. 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured from bottle into tulip glass. Look was amazing jet black and nice thick frothy foamy caramel color head. Smell was excellent and strong 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 A: Really great looking brew. Pours a pure black color with a mocha colored head. Retention is pretty good. Lacing is very good too.    S: The smell is pretty strong on this one. You get a ton of cocoa, vanilla, coffee and bourbon. From the bourbon, you get a good amount of oak tannins and some light white pepper. There seems to be some light smoke and mineral notes too.    T: It's follows the smell very well. You get a ton of cocoa, vanilla, coffee bourbon, oak tannins, white pepper (much stronger than anticipated) and smoke. It's very complex and coherent and round. Surprisingly not too sweet either. Very well balanced. Not too much alcohol burn.     M: Super broad and thick as expected for the genre and the ABV. A bit sticky, but it's not too bad.    O: This is a world class beer, no doubt about it. It's super easy to recommend to all imperial stout lovers. The only thing I could improve on it would be to try different bourbon barrels.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours a deep almost pitch black color with a small top of beige head that dissolves quickly. Amazing aroma of dark roasted malts, coffee, dark chocolate, caramel,bourbon, vanilla and leather. The taste start of with strong flavour of dark chocolate and coffe, is also a slight sweetness of bourbon in there that balance the roasted tones perfectly. The finish has a bitterness that is balanced greatly with the strong malty flavour. The aftertaste is strong with a great lenght. The flavour improves even more when it warms up. Mouthfeel is creamy and oily with a full body and medium carbonation.   An amazing beer and a real flavour bomb. To enjoy slowly.   
look: 4 | smell: 4.5 | taste: 3.5 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 I love stouts. This is one of my favorite stouts, and having it on tap is the best. It has a good three layered body, decent lacing, and rich flavor accompanied with a good coffee smell. Since the aging process is quite significant with this beer, i feel the vanilla compliments the bourbon flavor, and makes the overall feel a little bit subtle and pleasant. I would compare this with a fine Malbec or a $70 wine bottle. I feel that this should be enjoyed a little bit on a cooler side, and then let your hands warm the beer to a comfortable temperature on your last sip.     Look: 4.5/5. Good three layers with a quarter to half inch head. This causes a decent lacing on the lower side, and not too much   Smell: 4.75/5. Perfect blend of ingredients, coffee and vanilla with a bourbon hint. The coffee has a toasted smell because of the age  Taste: 4.75/5. Good rich taste. It has got a refined taste that will make you smile, but does not leave an after taste. Perfect beer for stout lovers.   Feel: 4.5/5. It is a beer that i would recommend on a cooler night. Having this during spring time, on tap is perfect. You can feel three stages with this. First one where you take in the cold sip, the second one is where the flavor settles on your pallet and you get the stout flavor and the third one is where it soothes you as you swallow it.  Overall: 4.5/5 i recommend this and is my Friday or Saturday night drink at a local bar. Must try it’s and get one of the best beer drinking experience.   
look: 5 | smell: 3.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 L: Stunning black pours like oil  S: Sweet with notable bourbon notes  T: Every sip seems to improve. Toasty malts softened by the barrel aging are a joy. I’m getting a hint of cherry and stronger coffee flavors coming through.   F: Smooth as expected. Thick.   O: It is clear why this is an all time great. It will definitely remain a staple in my collection as long as it remains this good.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 Flavor explosion... a great sipper while sitting by the fire pit. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 2017 Variety  L - Poured black and vicious. Thin brown head with a nice layer of off white lacing.  S - Smelled slightly boozy and sweet, like brown sugar.  T- Sweet strong espresso and bourbon which equals deliciousness.  F- Oily and cloying in the best way possible.  O- An absolute classic, get it if you can.   
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.25 2017 KBS in a 12oz bottle    L - Pitch black, not much head or lacing. Thick!    S - Bourbon dominates. Boozy. Hint of coffee    T - Sweet up front, coffee kicks in next and chocolate. Not much of the bourbon notes    F - Medium body and carbonation. Silky smooth    O - A good brew, but the bourbon does not stand out and carry this beer in my opinion. Tastes more like an imperial stout.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 World Class!! 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Poured to an Ora et Labora taster.    A: Body is totally black opaque, with a small head that's brown to beige living to the side of the glass. When swirling, it creates a 3mm thick head.  S: Aroma is incredible. It starts with vanilla, caramel and then moves to bourbon and ends in dark chocolate with a big smily end.  T: Taste starts with vanilla and caramel. It then changes to the slight sweetness of dark chocolate and in between you a boozy blanket of bourbon that's just great. Just like Backwoods, this is a perfect marriage of whisky and beer.  M: Body is high. Carbonation is perfect. Alcohol is noticeable but runs at 11.9% ABV. Bitterness is mild and sweetness is also mild, resulting in a beautiful mouthfeel.  O: These guys kill it when it comes to marry whisky stuff and beer. It's amazing.   
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Amazing!!! When it's available I will always but it! Don't miss it on this beer, totally worth the price! 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Delicious coffee smell and taste 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 Body is a deep dark brown, capped by a dense head the colour of a Cadbury milk chocolate bar. Great retention, if not 'out of this world'.   The nose is a treat - rich dark chocolate and aged rum, complimented by lighter notes of medium roast coffee and vanilla. My mind keeps going to rum cake, or a true, aged fruit cake.   A velvety smooth feel and luscious chocolate flavour are the first things to stand out, like an authentic hot chocolate. Once again that fruity, sweet, rum flavour kicks in, right after the chocolate and lingering through the finish. I wish this came in cake form. Light burn of alcohol provides balance to the sweetness, which thankfully isn't cloying or heavy-handed. Dried fruit (dates, figs, raisins) flavours come to mind, and vanilla. A touch of coffee. Easy-drinking despite the intense flavours, with a medium body and medium-light, very fine carbonation.    Get your hands on this come Fall! KBS is an outstanding stout, with a complex marriage of flavours and luxurious feel. A pure delight, perfect for dessert - make it chocolate, with berries, or a coffeecake.   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 The holy grail of imperial stouts. I don't know how the thirsty monk got a keg of this, but I will be forever grateful for it. 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 5 Thank you, Rkitchen!   Decanted from a 12 oz (355 ml) brown bottle into a conical pint glass; 2018 release (bottled on 02/21/2018).  A: Pours a very, very dark brown color (but not quite black) with excellent formation of a one inch plus, light brown head, moderate retention, but rings and rings of serious lacing.  S: Gorgeous nose with aromas of chocolate > coffee (but definitely both), vanilla, frankly very reminiscent of a chocolate ice cream malted. As warms, more of a bourbon note.  T: Chocolate and coffee are very evident, with vanilla and bourbon flavors much more evident. Thought I detected orange peel and spicy notes. Aging from oak and higher order alcohols both seem to be present. Bitterness imparts almost a birch or sarsaparilla note.  M: Full bodied with solid, very persistent carbonation. Creamy and smooth.  O: Wow! If you like stouts and porters, this is for you. Delicious, high quality stout, not much more to say.   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Is there anything wrong with this beer?!?!? I cannot find one bad or mediocre thing to say about this heaven in a glass. The only thing I can say is get the 22 oz bombers. Anything smaller is a waste of time!   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 This beer is thin. However, I tend to compare it to Russian Imperials, and that is not a fair comparison at all.,,with that being said....the profile fits a barrel aged porter more than a stout. I know that technically, a stout is a stout porter....higher alcohol content....the current taste profile and thinness of this beer reminds me of a porter and not a stout....however times 2...it is a damn fine barrel aged porter...or a middle of the road barrel aged stout. All that being said...just make the thing 15 percent. It will hide the problems.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 Smell is chocolate coffee with some dark fruit. Taste starts with the dark fruits then transitions into very good dark dutch cocoa powder. Then from mid to finish it has strong booze. Finishes with oaky vanilla then with hot cocoa. the hot cocoa finish does linger for a bit which is nice. Although this is a little thin and has more carbonation then i expect, overall this is a good boozy hot chocolate stout.   
look: 4.75 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.75 Chocolate bourbon milkshake. Damn good 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 My first review on Beeradvocate. Coffee, chocolate, alcohol impact and a silky mouth feel. A great stout, tried at the Embassy Hotel in Brisbane, Australia where it was sold as Kentucky Bourbon Stout.   
look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 Fav 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 Great batch this year. 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 I get it why this is so popular, damn is it good...    This, for the most part, lives up to its hype. There's been other brews I have had that have not, but this one certainly does. From the time I poured it out of the bottle from the time I downed it, it was dark, laced on the pint glass, and did I mention dark...The smell was everything you would expect - boozy, chocolaty, full of the scent of coffee - and that goes for the taste as well. Mouthfeel is something I am rarely impressed with when it comes to beers - but this one was creamy, light on the carbonation (like I like it) and for all the bourbon - smooth. Yes, it was a special experience at the end of a long weekend to sip this and enjoy it.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 With 13K ratings, I'm not sure what there is to say about this beer. I can't score it at the levels it is listed here (4.6), but it is certainly a great beer. Lots of coffee and chocolate in the nose and taste, but I didn't get quite as much bourbon and barrel notes as I was expecting. A little rougher mouthfeel as the carbonation is higher than I like for the style. Great beer.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
