look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 L: gold color with creamy head  N: fruity, citrus-like scent. Lemon-y sweet scent. Fresh hop. Pine. Great scent. A little cider-like. Excellent.  T: reminds me of cider on the first sip with a saison-like feel. Rich body, fruity but not sour. Citrus, pineapple, lemon, fresh berry, guava.   F: Smooth, not dry. Great finish.  Overall: beautifully brewed, easy to drink. Slightly like, not as complex and hoppy, but a very good beer.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 been on my 'to buy' list for quite a while. poured from a 12 oz into a tulip a nice orange/gold with a huge creamy head, a few sheets of sticky lacing scrape behind and a foam cap rests atop. nose is full of fruits, ranging from bananas to apples/pears and some darker fruits. bits of funky yeast follow behind and some clove like spiciness. those fruits stick on the tongue, lots of nice pear flavors on top. funk comes through a bit more but never overpowers and the spice just keeps everything else from getting too sweet. drinks wonderfully smooth, an alcohol bite becomes more prominent as it warms but never enough to slow the drinking down. nicely carbonated and medium bodied. might get a pack just to have it around for a bit.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4.5 | overall: 4.25 Incredible weight. At first the taste didn't really came to me, but soon after, all the flavors and spices blends in with your tongue and you are just amazed by its body. Not my no.1 type of Triple ale but lovable. So dark.   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 La fin du monde, Chambly, quebec. This is my favorite, unibroue, beer. I love the smell, heavy carbonation, gorgeous lacing, 9% ABV. Be careful, this beer is so easy to drink, it could easily creep up on you. I usually have a 750 ml bottle, and I'm good, two 750 ml, and I'm close to drunk. Never drank 3, 750 ml's, I would not dare. This is by far one of my most delicious favorite beers, by Unibroue, I love the fruitiness, like apples, pears, some banana, corriander, which masks the strong alcohol. You taste a bit of hopps , but not too much, just the right flavor. I also like, Trois Pistoles, Don De Dieu. Emphemere, {apple} Uniboue, is the next best thing to Belgium Abbey Style Beers, I love Leffe, {Expensive}. Unibroue, These guys know how to brew, good beer. {period} Have one and see for yourself. If it really came down to the end of the world, This is what I would be drinking, with family and friends. { what a beautiful way to a tasteful end} Enjoy, CHEERS!   
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 The first “craft beer” I tried, back in 1998. I shared a bomber with a university mate and we were stunned. Twenty years and god knows how many beers later and it’s still my favourite. I love a lot of beer styles — pale, IPA, sour, scotch, brown, stout, etc — but tripels will always be special to me thanks to this beauty.   
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Absolutely spectacular! Delicious profile of yeast, bananas, and spice. The high ABV will sneak up on you—but that's not a bad thing! In my opinion one of the best of the style. The realm of Belgian tripels is one you can get lost in. Would recommend to anyone and everyone who likes beer. A must have. CHEERS!   
look: 4.75 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 distinctly better on tap, and in the bottle better in the large bottles, not the 12 ounces 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 2 | taste: 1.25 | feel: 2.25 | overall: 2 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 2 | taste: 3.5 | feel: 4.25 | overall: 3.5 Color in the glass doesn’t match the spice on the pallet. A little bitter, a lot of spice. Dry. A bit heavy in the loose carbonation. Almost like a soda carbonation. The head tells the same story. Not fine creamy bubbles. Bigger, harder bubbles that dissipate quickly. Annnnnnyway... it’s good. But a little contrived.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 3.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4 | taste: 4 | feel: 3 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Body is hazy and unfiltered, colour of apricot flesh, capped by a fine, off-white head with a few minutes retention and sticky lacing.  Aroma is lovely fruity yeast - banana, dates, pear.  Plenty of butterscotch and toffee on the palate, rich without being sugary sweet, it's a luxurious taste & feel. Velvety mouthfeel, medium body and carbonation, with a fine effervescence. Perfectly dry finish, and no sign of the high ABV, leaves you hungering for another sip. I get a lighter sense of figs, apple cider,   
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3 Admittedly, I don't like the style. Aroma & flavour both dominated by puckering belgian/brett. I can get some hints of pleasurable spicy and fruity tastes, but the brett flavour makes each sip somewhat unenjoyable. High grades for this, but not for me.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 What comes to mind here is “balanced.” Nothing about this is overbearing - wonderfully fruity and spicy with a subtle alcohol bite. Simultaneously easy to drink and complex. I’d absolutely get this again.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 Excellent beer. It tastes just like the ones made in Belgium. Very few bars and restaurants carry it, but I have been able to find it at a mega store. I haven't found it available on draft, only in bottles.    The carbonation is low (that's a good thing in my mind). The taste is slightly sweet. Overall, it's a smooth beer that you have to be careful with because of the ABV.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 2.25 I am biased as I am not big fan of belgium ales. I had high hopes for this as had in french restaurant with great glass. Beer looked good but taste was typical Belgium. Thus, not a fan but again i dont care for the style going into drinking it   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 A beer I'd prefer drinking till the end of the world... 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Currently ranked third in all of Canada, will this one make even the end of the world seem great...let's find out shall we. Poured into a tulip class from the less popular 341mL bottle over the larger true brainbuster, this one is a true tripel with massive collar and extreme effervescence just the way I like it with soft golden hues with only slight opaqueness - grand. Smells as a tripel should - grassy hops but far subtler than many triples so it eases you in to it's embrace. The taste evolves over time. The longer you go, the softer and fruitier the taste. Enjoy in soft pear, apple balanced with malts and slight spice - a truly balanced yet complex range here. Finishes exceptionally smooth with a low ABU of 18 but don't forget a 9.0 on the Richter Scale. At 10 dollars for 4 I find this a steal. Time for some U2 so you can talk to me "about the end of the world"....   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Just Wow. Enjoyed a 750 mL bottle on 2 visits to Le Café de la Brûlerie in Granby QC. Really really nice, may be a bit high on the alcohol content for some but otherwise a totally satisfying experience.   
look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Exceptional beer - lovely golden colour, smell is heavenly, taste is outstanding - this is very fine tripel 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 To my way of thinking, 9% ABV is a double as much as it’s a triple. The ‘spices’ are a lot like your standard Saison. So I’m inclined to call it a double saison. But it’s pretty darn good anyway!   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 This is it. The winner. The holy grail of beer. A perfectly spiced Belgian that is smooth and sweet. This is as good as beer can get it. One of only 2 religious experiences I've ever had when drinking a beer. Enjoy it, this is the End of the World.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3 | feel: 3.25 | overall: 3.5 
look: 1.5 | smell: 2 | taste: 1 | feel: 1.5 | overall: 1.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Poured hazy honey colored with a nice thick head that never fully dissapated and left a little bit of lacing.    Yeasty and fruity, fermented apples being the dominant aroma.    Taste is fruity and pretty sweet, also pick up the spices as well as the malt.    Feel is medium, very good carbonation, smooth.    Overall, really impressed with this tripel. I admittedly don't drink a whole lot of Belgian styles, but I'd probably drink more if they were more like this   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Look:  A darker, hazy, golden color. Thick head that lasts awhile, good lacing.  Smell:  I get bananas, apples, really pleasant, sweet.   Taste:  Mostly fruit, similar to the smell, bananas and apple. Malt flavor.  Feel:   Medium bodied and carbonation. Refreshing.  Overall:   Really enjoyable Belgian, something I have been looking for awhile.   
look: 4 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 2.25 | taste: 2.75 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 5 | smell: 3.5 | taste: 4.75 | feel: 4.25 | overall: 5 L - Hazy, opaque golden, with a thick, creamy, frothy very light tan/off-white head that sticks around and leaves some lacing behind. A fantastic looking triple.  S - Yeast and malt with fruit esters intermixed along with wheat. The smell is pretty faint though.   T - Follows the nose, with yeast and malt up front followed by fruit esters and spices - banana, clove, honey, pear, apple, etc. Sweet finish - but not too sweet.   F - Medium body with a medium to high amount of carbonation - still smooth and crisp   O - This is a really fantastic Belgian Triple. It literally checks off all the boxes a triple should in terms of appearance, taste, and feel. I only wish the smell was stronger, but that's really splitting hairs on such a fantastic, textbook triple.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Look: Hazy orange with a big, foaming white head that lasts forever.    Smell: Spicy citrus, brown sugar, dried fruit.    Taste: Malt, fruit, a bit of spice and sugar, and a tiny hit of bitter hops at the very end. Mellow and easily drinkable, but you get a hint of booziness sneaking in.    Mouthfeel: Very carbonated and sharp on the tongue. A little thin.    Overall: An excellent tripel and one of my favorite sipping beers. If only the foil around the neck of the bottle was easier to get off...   
look: 4.25 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 Finally trying out that bottle I had stashed in the cabinet. This beauty delivers.    L: An 8-oz pour from a 750 ml bottle into a goblet delivers two fingers of light soapy head on top of a hazy orange amber body. Hazy silhouettes are discernible through the partially transparent liquid.    S: Upon first sniff, I get the expected banana, nutmeg and clove, but I also get a juicy yellow nectarine that flows into a smooth white bread with touches of honey and pear. Surprisingly simple and light for the hype, and for the abv.    T: Wow. Peach, banana and vanilla are up first, but lemon rind and honey balance each other out in the middle. Yes, it does seem like a great addition to a black tea. I can't believe this is 18 proof. I thought Golden Monkey hid the booze well. This sticks the booze behind the furnace in the basement. It's a very mellow and unadorned Belgian Tripel.    F: Beyond perfect. Like velvet.    O: What a sophisticated brew. Like nothing I've ever had before.   
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Wow. Just drove 70 freakin miles to Total Wine to get this (and four others on my checklist). As a tripel lover who has had the best of the best, including the $100 a pack Westvleteren, this hits the mark almost perfectly. Great head with good lacing and staying power. Smell is a bit weak, but very sweet and full of Belgian qualities. Taste is that perfect refreshing, sweet tart-apple and pear/honey flavor. Not the best hider of alcohol, but it actually helps balance the delicate sweet flavors out, so I like it. Could drink this all day.   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.25 | overall: 4.75 If I had to drink only one beer for the rest of my life, this would be it. Complex, like a Belgian, but still accessable. You don't need a special occasion to enjoy it. Great with sharp cheeses, pub food, or dark chocolate.   
look: 4.25 | smell: 4.25 | taste: 3.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured from 750ml bottle into glass. Best by date is stamped on bottle as 'BB 10-04-20'.  Hazy, pale gold colored body. Initial pour results in white, mostly foamy head, which takes a few minutes to settle. Each subsequent pour brings back the head, but less in volume each time. Patterns of lacing are left behind with each sip.  Aroma of pear, banana, melon, cloves, light vanilla, and bready malts.  Taste has green apple, pear, banana, melon, citrus lemon, light vanilla, clove, and grassy like malts.  Toward a full mouth feel. The citrus at the end makes it a little dry. High carbonation levels.  Really a sublimely made beer with lots of flavors and very balanced. Such a treat.   
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Maybe not what I would taste last if the end of the world was coming, but it's still darn good...    The Unibroue brews have a hazy look to them that I have a love-hate relationship with. On the one hand they kinda look nice, but then they have this weird look to them that makes me wrinkle my nose. The smell was unique - I call it, "Wheaty sweet" and I really liked it. Mouthfeel was full-bodied, quite carbonated, but it had a creamy texture that the carbonation could not deny. At 9% ABV, the sweetness I smelled still came through the boozy flavor adding something more to it that I found appealing. Overall, I found this to be exceptional and probably the best of their offerings I have had to date.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 L: Hazy, translucent deep gold with an enormous rocky white head. Very long retention, with lots of streaky lacing.     S: Lots of apple, pear, banana, straw, and clove; but instead of leaning sweet, it leans toward fragrant and floral; delicate with soft vanilla, honeydew melon, white grape, and sugar cookie.    T: Tart apple, pear, banana, lemon, orange, hay, biscuit, sugar cookie, honeydew melon, cantaloupe, white grape/white wine, and vanilla. Dry on the finish with hay and clove. Well balanced. Neither too sweet from the malt, nor too dry from the phenolics.    F: Highly carbonated. Feels so smooth and pillowy. Extremely well rounded. Finishes dry but not bone-dry, oh so well balanced.    O: One of the best tripels I've ever had, by far. Amazing.   
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Delicious strong stuff ! 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Astounding no matter where you enjoy it, Unibroue hit it out of the park with this offering. They have other beers which can be lighter or heavier to taste, but this is pretty much the measuring stick for which all Canadian-style Trappist beers are judged. People may be put off by the cost, but it's fair to say you're getting what you pay for in terms of both flavor and effect.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Very well balanced Tripel. Could get really drunk on this as there is hardly any alcohol presence, $3 dollar Tulips at Happy hour!! Could not believe it   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 
look: 3 | smell: 4 | taste: 5 | feel: 5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
