look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Look - dark brown slight lacing and foam  Smell - toasty sweet caramel  Taste - toasted malty slight caramel  Feel - medium body light carb  Overall - great Porter but could use more carb   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.5 Excellent Porter from founders thick head nice dark great feel notes of coffee and sweet chocolate hold the head very well nice lacing on small glass just an all-around excellent Porter from Founders Brewing Company   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 4.75 | feel: 4 | overall: 4.25 Ah porter! The precursor to stout and the original dark beer. Like an old porter I've had a busy day and am eager to quench my thirst.    L: Amazing look when poured into pint glass. Dark with a thick tan head that refuses to recede. Heavy lacing as you sip away.  S: A little disappointing. A little bit alkaline; like baking soda? Very little of the tasting notes.  T: World class: Roasted grains, like coffee, toffee, and bittersweet chocolate.  F: Silk smooth with very slight, but pleasant, carbonation.    I could drink a bunch of these. This is nice especially when you compare it to their breakfast stout.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.25 Draft. Decent tan head. Heavy lacing. Light aromas. Balanced chocolate malt, roasted malt. Moderate bitterness. Lightly sweet. Thick and so buttery smooth.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Porter brewed by Founders Brewing Company, with an ABV of 6.50% This Robust Porter pours out of a 12oz bottle into a pint beer glass a deep brown color with a nice light brown head. There is a nice amount of lacing lacing to this Porter, it sticks to the side of the glass well. This brew has the look of the coffee or cola, not saying that is a bad thing. The smell is rich with roasted grains, malts, and sweetness. You also pick up on a mild hop bitterness in the smell as well. Between the look an smell this is a nice inviting brew. Now for the taste, it is Bold with flavors, lots of roasted grains and malts, almost put you in the mind set of morning coffee. Mild sweetness of chocolate is a nice note to this brew. The body of Founders Porter is a solid medium, it is really hard to pick up on the 6.50% ABV in this brew, it is just that smooth. There is nothing overpowering about this brew, it has a super nice balance to it. This brew would go nice with dinner or a cool night. The mouth feel is Bold, Rich, Roasted, Clean, Smooth, and Refreshing. Overall I'm going to give Founders Porter a 4.50 out of 5. I would definitely look this brew up again giving the opportunity to. Founders Brewing Company, did a super nice job with this Porter.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Porter brewed by Founders Brewing Company, with an ABV of 6.50% This Robust Porter pours out of a 12oz bottle into a pint beer glass a deep brown color with a nice light brown head. There is a nice amount of lacing lacing to this Porter, it sticks to the side of the glass well. This brew has the look of the coffee or cola, not saying that is a bad thing. The smell is rich with roasted grains, malts, and sweetness. You also pick up on a mild hop bitterness in the smell as well. Between the look an smell this is a nice inviting brew. Now for the taste, it is Bold with flavors, lots of roasted grains and malts, almost put you in the mind set of morning coffee. Mild sweetness of chocolate is a nice note to this brew. The body of Founders Porter is a solid medium, it is really hard to pick up on the 6.50% ABV in this brew, it is just that smooth. There is nothing overpowering about this brew, it has a super nice balance to it. This brew would go nice with dinner or a cool night. The mouth feel is Bold, Rich, Roasted, Clean, Smooth, and Refreshing. Overall I'm going to give Founders Porter a 4.50 out of 5. I would definitely look this brew up again giving the opportunity to. Founders Brewing Company, did a super nice job with this Porter.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Dark brew with not much fizz. Nice flavor though 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from 12-ounce bottle into a snifter. Deep mahogany color, with a tan highlight and a thick tan head that left lots of streaky lacing. Big aromas and flavors of roast malt, with notes of dark cocoa, charred coffee, and black cherry. Lots of hop bitterness and a pleasant bit of char on the palate. A little sweetness and a bit of alcohol warmth round out the profile. This seems to fit the style description to the letter. Recommended.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 4.5 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Pours a dark Mahogany color with a tan head. Smell & taste had roasted malts and coffee mixed with caramel and toffee. Mouth feel was smooth and silky,ABV on the lower side a pleasure to drink.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 The Porter pours a dark coffee color with a 1-finger, reddish-tan head that leaves nearly no lacing. The smell is rich caramel and dark chocolate with roasted coffee notes and a hint of brown sugar. Taste lives up to the aroma, silky, thick and smooth with coffee, caramel and chocolate. The mouthfeel is thick and creamy with little carbonation.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.5 Creamy cafe aroma. Aesthetically beautiful. Dark tan head. Good flavor. Roast malt and normal porterish flavors. Thick texture. Lacing everywhere. Carbonated.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Standard for the style 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 L. From 355 ml bottle. Looks very dark but hard to tell. S. Quite powerful, chocolate, coffee a touch of blackened grainy malt. T. Follows the smell but a little sweeter, but finishes reasonably dry with the blackened grain lingering. F. Smooth, a touch oily. O. Very good, quite robust. I am looking forward to trying again.   
look: 4.5 | smell: 4 | taste: 3.5 | feel: 4 | overall: 4 Fairly good Porter when my preferred one is not available Smooth taste goes down easy slightly bitter 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 This is a very full bodied rich looking beer with great taste! 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Poured from bottle into snifter glass. Look is black with an inch of foam. Smell is malty. Taste is of chocolate malts and it has a full malty flavor. Feel is think and smooth. Overall an Outstanding Beer.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 A brace of draught pints at the West Madison Craft Contemporary Bar in Baltimore.    One of the best looking brews I've ever encountered. 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 12 Oz bottle poured into glass  Look - very, very dark brown colored with just a touch of red. Medium foam head doesn't want to dissipate and strong glass lacing. The bottle is a nice design i might add  Smell - notes of caramel, vanilla, roasted peanuts, hot cocoa, and some sweet dried fruit  Taste - wow. Just very impactful flavor. Rich roasted malt, bitter but sweet at the same time. Creamy quality that makes the texture velvety smooth. Other flavors of smoky dark chocolate, tobacco, and some coffee beans but not much. I really like this flavor, just a great balance of everything. Carbonation is medium-low, but body is fairly heavy. I drank it cold but next time i will let it warm up a bit and see if it gets even better.    Overall, just tremendous beer. Flavor is about as robust as it can be for this style. I love it, it's an A+   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 pours a nice dark color with an ample tannish caramel colored head. smells of roast and chocolate abound.  nice creamy consistency with tastes of sweet notes and a nice hoppy boost making its way into the aftertaste.   this is rather light bodied for a porter so you can knock back a few of these no problem.  great beer all around   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 12 oz bottle poured into a tulip.    L---Opaque, dark brown, almost black, color. Thick light brown head with ok retention. Left magnificent lacing.    S---Roasted malts dominate. Lighter smell than I would've guessed. Coffee is stronger than cocoa, but both are present.    T---Strong cocoa. Some bitter coffee as well. Well balanced with some hop presence as well.     F---Thick, but smooth. Well carbonated.     O---This is a damn fine porter. Shame my wife was sleeping, she would've loved to try this one. Will definitely get more if I see it again.   
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Founders Porter pours a dark, coffee color with a thick, creamy head.  lt has a thick, silky mouth feel.  From the opening sip, you can taste the sweetness of the caramel malts, with hints of coca, which is then followed closely a bitterness that provides excellent balance.  It leaves you with a bitter aftertaste, but not overwhelming.  Kudos to Founders on this one.  It is full flavored, robust and filling, as you would expect from a Porter.    
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Look: Black, light brown head. I love dark beers so I rated it high instinctively.     Smell: Caramel, dark chocolate, coffee, some sweetness like brown sugar, possibly dark fruits? Similar to dates.    Taste: Dark chocolate giving way to coffee, perfect balance of bitter and sweet.    Feel: Smooth carbonation, leaves a slightly warm, dry mouthfeel.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Dark chocolate, love this beer! 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 A great porter, all the way around. Lacing, mouthfeel are great. Has an imperial stout headiness. Rich and smooth. One of the best porters ever. 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Super dark for a porter, like a black stout. Creamy, rich head that dissipates quickly. Full flavor start to finish. Nice caramel/malt/sweet mix. Better when it warms up a tad. Great cool weather brew.   
look: 3 | smell: 3 | taste: 3.25 | feel: 3.5 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 Delicious beer that lives up to its reputation. Dark, silky black color with nice tan head and minimal lingering lacing. Smells of dark chocolate and roast coffee. Tastes of chocolate, coffee, caramel, nice sweet malt backbone and just a faint hint of some hops in the background. Smooth clean finish, creamy mouthfeel and just the right amount of carbonation. Very easy to drink and not at all heavy. Will buy a 6-pack next time!   
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours out black with a tan frothy head. Retention is moderate with moderate lacing.  Smells like chocolate, plums, raisins and roasted oats. Also picking up a hint of vanilla.  Lots of chocolate and roasted malts in the taste. Fruits fade away with a more pronounced coffee flavor.  Mouthfeel is delicate. Carbonation is just right and doesn't detract from the smoothness.   
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours opaque black with 2 finger beige head that dissipated fairly quickly.  The aroma is rich and roasty chocolate malts and a slight piney hoppiness.  The flavor is sweet dark roasted maltiness, the bitterness on the finish is a very nice blend of roast and pine. There is a faint smokiness, but it is buried deep beneath a great porter.  The mouthfeel is medium thick with very light carbonation. This beer is so smooth and drinkable.  Overall, I can't believe it took me almost 5 years of rating beers to try this classic. It's top notch for sure.   
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Hint of Smoky flavor. Exceptional tasting Porter. Great mouth feel.   Is becoming one of my favorites and keeping stocked. Great for sharing! Great price and purchased in 6 pack.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 L - jet black, beige lacing head that very quickly goes flat  S & T - Coffee-like roast. Not overbearingly so. Dark moccha coffee, without being too roasty. Not 'burnt' at all. Slight sweetness leaning towards honey liquorice.  F - Really nice spritz. Despite appearances, it doesn't feel flat at all.     O - it's not over the top roasty, but it isn't watery either. Hints of sweetness and nice notes of coffee and honey liquorice. Very pleasant, approachable porter. Would probably be an excellent entry-level porter for those wishing to get more into the darker beers.    I recommend it.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 Heavy, creamy texture. Strong chocolate malt flavor. Goes down smooth. Would be good on nitro probably. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 12oz bottle dated 12/28/17    Poured into a pint glass has a deep, dark, brown body allowing no light yet I can stare into it forever. A persistent thin cap of mocha colored bubbles leaves a running erratic lacing.    Roasty cocoa bean aroma dominates, but there are coffee beans as well and the flavor matches. Being picky, I would say there is a slight metallic taste in the middle.    Mouthfeel is smooth and finishes wet.    Overall, a standard bearer.   
look: 5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pretty, lacy head, chocolate color. Eh on the smell, nice MF, smooooooth like buttah. Approve 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 A: dark brown to black, completely opaque. Moderately thick head with moderate lacing.     S: roasted Malts with caramel notes. Cocoa     T: sweet and smoky bitterness. Moderate hoppiness in the taste. Bitter aftertaste. Some vanilla notes     M: chewy and thick at the outset but becoming more smooth after time.     Overall: pretty good brew.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 A very good beer! 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Dark rich colour and a deep mocha froth that has root beer float-like staying power. It's difficult to not compare to Guinness Stout being the staple for such dark brews, but I'd say this is smoother going down with a slight bite at the nutty, hoppy finish. Very good overall, though Dirty Bastard and Oatmeal Stout are the more impressive brews in the Founders line-up.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.25 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 Look  Rich dark brown with slight ruby undertone. Head gradually disippates immediatly after   pouring and emits wide range of oranges and browns, with a high lacing potential.  Slight carbination rustling beneath the otherwise immaculet head and keeps this porter  well behaved.     Smell  Well balanced aroma with equal parts coffe, hops, roasted malts, and oakiness.  Chocolate is faint with little to no vanilla present. Airation exposed  more of the coffee essence and increased bitterness.    Taste  Again, well balanced with the hops coming out on top. Bitterness  is more reminiscent of an imperial stout. IPA fans would find  this bitter natured porter appealing, makeing it well suited  for cold late-summer nights and/or mornings. The chocolate is faint,   but becomes richer as this porter warms - radiant of a high cocoa  grade. The bitterness sticks with you long after   this porter leaves your glass, which I found somewhat off-putting.    Feel  Superb. This is the one area where this albeit American porter   shines. Silky entree that encoumpasses both presence and density.  Little to no oilly residue left behind by this one, making it polite on exit.   Sits comfortably and warms the body appropriatly - making for a successful  back-to-back winter brew.    Overall  For me this porter, although American styled, is more reminiscent of a stout. Hops ridden  it may be, but its bitterness makes this rich delicacy more robust than its more   polite brethren. Still, a worthwhile brew that commands a closer look.   
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 Pours a pitch black coloration with a medium, creamy head. Smells of roasted malt, chocolate and a hint of coffee. Taste follows the nose with a rich, roasted malt character and hints of chocolate, coffee and slight earthy hops. Finishes with a dry, medium bitterness. Smooth mouthfeel with a light body and medium carbonation. This is quite simple and one-dimesnsional, to be honest, with a light, slightly watery body, but nice roasted malt character complemented by the usual, but not very pronounced, coffee and chocolate notes, plus a certain earthy hop note as well. Considering Founders other, quite excellent stouts, I had expected more of this. It's nice enough, I guess, but nothing remotely special at all.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 L: Dark, khaki head of finger-width over rich, impenetrably black body  S: Malty, chocolatey odor; not too strong  T: Rounded, black coffee-taste with hard, malty finish  F: Thick, and sits on the palate nicely  O: A great sipping porter to especially enjoy after a meal   
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3.75 | overall: 3.5 It's just as advertised. It does have a robust flavor with plenty of hops. It's quite good, deep roasted flavor, wheat, barley. What "steveh" has to say is pretty much spot on for me. But for my tastes, given its flavor profile, I'd prefer the IBU a little lower. Not a lot lower, I just found the bitterness to overwhelm all of the other great things going on here. I'd take it if it was the only dark beer around, like I wouldn't snub it, but I won't be picking it up again on a shopping trip.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 Served in shaker pint glass. Poured a nearly solid black, just a bit of light shone through, with less than a quarter-inch of of tan head that had good retention and light lacing.    The aroma had a nice roast upfront, with some light grain showing through in the back.    The flavors were the same, and I was hoping for a bit bolder taste.    The body was a bit on the thin side, for what I look for in the style.    Drinkability was good, the beer went down easily and quickly. Overall, a solid version of the style. Not up to the levels of say Black Butte or Edmund Fitzgerald, but not too far behind them either. Worth trying if you see it.   
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 This is an awesome Porter overall, but I would like to single out the look aspect. I typically don't care what a beer looks like, but this is the best I have seen, so I will comment on that. Pours creamy with a very dark opaque brown coloring with hints of mahogany when held to the light. The head is the high point. Nice brown color, 2 1/2 fingers when poured into the side of the glass that retains its height for a good amount of time. Eventually settles down to a thin edge to edge cap. Prominent lacing. I can't believe I have just talked this much about the look of a beer, but this one deserves mentioning.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
