look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.75 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 This is such a good beer. Dark brown to black with a beautiful cream colored head. It is so smooth and easy drinking. You get the coffee flavor but its not overpowering. I love this porter. And getting on draft in a pint glass is even better.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 I can't believe it took me this long to try this. 
look: 1.5 | smell: 1.75 | taste: 2 | feel: 2 | overall: 2 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 My favorite porter. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 12 ounce bottle poured into a pint glass    A: Pours a brown, cola color with a toffee colored full, creamy head, some light comes through around the edges created nice lovely ruby edges, great head retention.     A: Roasted, toasted malt aromas, slight coffee notes along with a toasted toffee or burnt caramel aroma, not as aromatic as I was expecting.     T: Coffee, roasted malts, picking up some slight dark fruit notes as well, plums, figs, chocolate, moderate amount of coffee-like bitterness, aftertaste is more dark fruits, coffee, and chocolate.     M: Fairly light compared to other porters I have tasted, it's smooth and drinkable, finish is dry with a light coffee ground mouthfeel.     O: A solid porter, there was some mild hop notes, but it's mostly dark flavors and aromas, it's a little light on the mouthfeel but overall a solid porter that I would drink again.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 L -- Dark brown, mahogany-like notes. Opaque. Very slight off-white head that quickly reduces to a rim on a gentle pour.     S -- Roasted malt, sweet toffee, coffee, bittersweet chocolate.     T -- Coffee, roasted malt, caramel, chocolate, plus an herbal earthiness at the end that makes for a great balance to the roasted notes. The hop balance really takes this beer up a notch.     F -- Medium-to-full, nicely carbonated.     O -- Very good porter. The 6% makes this an easy drinker, something that I'd be happy to sit around and drink multiple of come winter. The balance is superb, mixing between the robust malt characteristics and floral hoppiness.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 L: Poured from a bottle to a pint glass. Had a dark brown color and an opaque consistency. There was a half inch of foamy, tan-colored head that lasted an average amount of time. So-so lacing.    S: A decent, if a little underwhelming, aroma of malt, chocolate, light hops, and coffee.    T: Tasted of a bit of chocolate (definitely could have used more), a lot of roasted malt, a creamy quality, a hint of coffee (only evident in the finish), a chalky lactose quality, and some hops. Like the aroma, the taste was a little on the muted side, with none of the ingredients really standing out. Not a terrible flavor, but not outstanding.    F: A decent amount of carbonation with a mostly dry finish. Medium-bodied.    O: It's kind of hard to reconcile the high rating of this beer with its actual nature. Could have been better.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 I have been able to partake in this beer a countless amount of times in my life and every time, it's always been the same amount of roast, coffee beans, dark and milk chocolate always coming in practically perfect and indulgent in it's entirety in the aroma, the flavor and feel. Do I need to describe it's appearance? The real question is why do any of you think I have the user name and avatar on here. Pretty sure my numbers reflect on how I really think of this beer.   
look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5 On tap. Poured dark black. Aroma of chocolate. Tastes very malty with lots of chocolate hints. Mouth feel was creamy and smooth as most porters are. Over all is a good beer. Well crafted from a great company. Wish this was more widely available so others can try it.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 On tap at Vinsetta Garage, Berkeley, Michigan on 02/17/17. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.25 Very nice Porter from GLBC as are most of the beers. Love to support the home town breweries. Nice dark color and great mouth feel and finish. 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 As a dark beer fan from Rochester NY, this was my first favorite beer. I still hold it in high regard and will occasionally get a 6-pack at Wegmans when I want something dark that isn't too expensive.   
look: 3 | smell: 2 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 4.25 | smell: 4.5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 It seems rather poetic to be sipping on this pleasing porter on a grey, chilly, Saturday afternoon.    It's a slow unfolding, releasing warmer scents and tastes as it settles. I'm enjoying the carbonated creaminess and the rich color is quite satisfying as well.    Simple pleasures.....ah......   
look: 3.5 | smell: 3 | taste: 3 | feel: 2 | overall: 3 Meh, this is average....look and taste are average...lingering aftertaste is kind of a turn off along with feel. Feels like what I ASSUME a stinky sock feel would be (stale). Most porters feel this way to me so I rank this as a 'meh'...   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I think this is perfect. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Pours close enough to black that the brown highlights hardly matter. Brief foamy head that left a thin cap floating atop the beer.    On the nose, the first impact is chocolate followed by roasty malt. As it warmed up a little, there was a hint of sweetness.    The taste is very good. Taste leads with malt, but eventually is taken over by a slightly sweet chocolate note that is strong on the chocolate. Right on the finish there is a notable floral presence and a bit of a bitter bite that I assume is amplified some by whatever hops are used. All in all, a clean tasting, well crafted porter.    The feel has a bit of carbonation "sting" to it, but the general feel is smooth and almost creamy. Not too thick on the body - medium at best which is fine for the style. There is a little lingering chalky feel and a residual flavor of chocolate that gets a bit sweeter as it fades.    Overall, this is a very good porter. Whether it is worthy of the hype is debatable in my mind. I can't say I have had better, but I have certainly had at least two equals. Good beer, highly recommended.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 From Untappd 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 DATE: April 27, 2017... OCCASION: uncapping an Ohio classic--how haven't I had this already?!--as I expect the Browns to finally find a classic of their own (Myles Garrett?)... GLASSWARE: Stoudt's autographed pint...pours a nice, dark body that floats a thick brown head, fluffy and effervescent enough... brilliant, thick chocolate, coffee bean, roasted toffee, slight caramel, suppressed hoppiness--slight citrus, yes... boldly announces itself at just 5.8% ABV... instantaneous warmth, with a thick creaminess that acts as a dessert unto itself... peat and chocolate linger at the finish, while teeth buzz with hoppy presence.... medium-bodied, tremendously drinkable... avoids the cola cliche of lesser porters, with the sweet, peaty finish that evokes a scotch ale...caramel, coffee, oak, and soft vanilla--a lot packed into this one... versatile, powerful, rewarding--like Myles Garrett?--and another victory for one of the best things going for Cleveland... what a great everyday porter, as the style was no doubt intended to be...   
look: 5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.25 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4.25 Pours a fairly clear deep brown with good-sized khaki head that lasts and lasts, leaving good lace. Nose is really nice...fresh roasted barley and coffee comes through strong for a 6% beer. Taste is not as big as the nose, but well rounded malt and roasted flavors, a bit of caramel and coffee as well. Mouthfeel is a bit thin in comparison to the smell and taste. Better as it warms.Overall, a great beer that I'd love to see a bit "thicker" somehow.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 Served from bottle into glass at home. Pours black with strong sepia colored head. Somewhat underwhelming mild roasted malt aroma with hint of coffee. What was lacking in aroma is more than made up for in flavor. Classic porter taste, creamy roasty toasty malt and subdued chocolate and coffee notes. Low medium bitterness, like dark chocolate and no detectable hops. Smooth mouthfeel, low carbonation and superb drinkability.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 L - dark caramel brown, but still slightly translucent under the light. little to no head  S - very complex. coffee, vanilla, toffee, and some dried fruit  T - initially tastes a little like burned coffee, but not in a bad way. full flavor of the coffee and smokiness comes through after, along with the roasted malts as well  F - medium mouthfeel, but complex beer overall, yet still refreshing and easily drinkable. carbonation is also just right. this beer seems to have paradoxical qualities. i don't know how they do it, but it certainly works for me  O - an excellent porter, and one of the best around. there really isn't much more i can ask from this beer   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Finally tried it. More bitterness from the hop than I thought it'd be. Overall, a great brew, but the hoppiness really showed that this is an American beer.   
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 3 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 12 oz bottle. Pours a dark opaque black with a thin layer of tan head. Aroma of coffee and roasted malts. Taste is great, with a well balanced coffee and roasted malt combo with hints of chocolate.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 Look: A nice crisp porter with almost no head and lacing. Poured into a pint glass.    Smell: Delicate scent with notes of coffee and chocolate but not overpowering in any way.    Taste: A tad bitter at first but the after taste is fantastic. Carbonation is great for a porter and enhanced the flavor for me.    Feel: Put me on a ship sailing through the seas. However, this ship wasn't sinking.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Has a moderate not too dark look to It. Lovely toast smell.   Malty/toasted flavor but an odd lingering sweetness n bready aftertaste. 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 Pours a dark brown, nice frothy head. Very smooth and I had it with a burger in Duluth. When in Duluth you gotta order the Edmund Fitzgerald, as it was sunk in Lake Superior, and Duluth is a port city. Nice maltiness and goes down smooth. Great beer with a steak or burger.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Biraz tatlı 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 3 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 Exceptional porter. Roasty warm mouthful that epitomizes a perfectly crafted brew. Will make you question why you would ever stoced your refrigerator with another beer in this style.   
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 This beer pours a dark brown color with a huge, sudsy tan head. There are beautiful ruby highlights when held directly up to the light. Retention is solid and there are wispy webs of lacing all over the glass.    Smell is very one dimensional. Sweet caramelized sugar is at the forefront with a hint of coffee and chocolate deep in the background.    Taste is much more well rounded. Caramelized sugar, coffee and chocolate blend together nicely in the begining and then make way for a hoppy bitter finish. Citrus and pine cut through and balance the sweetness nicely.    Feel is medium, chewey and smooth.    Overall a very good porter. The feel isn't beefy, but definitely not watery either. Will definitely have to grab more of this.   
look: 4.5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 3 | overall: 3.75 Dark cola brown body with an impressive soft foam hat the colour of espresso crema. Seems content to remain as a silky seal keeping the liquid separate from its environment.    Nose starts off with soft chocolate and roasty malts.     Flavour is a little further along towards burnt than truly roasty, with some bitter coffee and char overshadowing the soft sweeter edges of the aroma.     Body is thin and heavily carbonated.    Thanks to @WesMantooth for sending this one along forever ago as part of his mammoth NBS BIF #3 box. Glad to have gotten the chance to enjoy this legend of the midwest!   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 L: dark, though slightly translucent with a reddish brown hue; strong lacing  S: roasted barley  T: roasted coffee with hints of chocolate and a slight sweetness, though it leans toward an overall bitterness akin to a stout porter  F: full-bodied, with a crisp finish; strong carbonation    A great porter.   
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 "Robust and complex, our Porter is a bittersweet tribute to the legendary freighter's fallen crew--taken too soon when the gales of November came early." Brewed in the style of an American Porter, available in 12 oz. bottled 6 packs and on year round draft.    Poured from a 12 oz. bottle to a snifter glass.    (Appearance) Pours a crisp, frothy head of a medium tan consistency over an opaque dark brown body with fine sediment and sunset red highlights. Retention is good and lacing is light and patchy. 4    (Smell) Toasted caramel grain, chocolate malt and earthy toffee form a complex, yet drinkable malt body with a subtle lightness, essential for a porter. Delicate undertones of roast and dark fruit. Very textbook but pleasing aroma with no unexpected additions. Potency is moderate. 4    (Taste) The flavor largely follows the aroma, with a light-drinking malt body of dry chocolate malt, smooth toffee and lightly toasted caramel malt midsection, and a gentle cold roasted malt finish. Very clean, highly drinkable. 4    (Mouthfeel) Texture is slick, lightly chewy, medium dry. Carbonation is moderate, generating a medium frothiness and a moderately crisp finish. Body is medium for the style, medium+ overall. Balance is nearly even sweet to roasted and toasted specialty malt character bitterness. Alcohol presence is light and there are no off characters. 3.75    (Overall) Edmund Fitzgerald Porter isn't extraordinary by any means in that it doesn't take any particular risks in pushing the style beyond its current boundaries, but falls rather gracefully in the middle, generating a precise, enjoyable malt body that nicely balances out with the subtle specialty malt character, all while maintaining a high lightness and drinkability, essential for the design of a quality porter. In conclusion, it doesn't reach the pinnacle of some experimental and unique variations on the style, but is a great starting place for what we should come to expect from our American Porters. 4    Great Lakes Brewing Co.'s  Edmund Fitzgerald Porter  3.98/5.00   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3 | overall: 3.75 Thanks to Superspak for the chance to finally try this guy, from his box in NBS BIF#4, MWK. Best by 12/31/16. 12oz bottle, poured into 10oz goblet. Poured a very dark brown color, just short of black, and had a bit of a reddish tint near the edges. The beer was nicely clear, and had about 1/2 inch of tan head that dissipated at a moderate pace and left low lacing.    Some nicely gentle roast notes were at the front of the olfactory portion of the program, with a gentle underlying malt scent. No noticeable hop profile. The taste was similar, but stronger, with the roast bordering on being coffee-like.    The body was thinner than I prefer in the style, but was smooth and even. There was good carbonation across the tongue, giving a very enjoyable effervescence. The roasted flavors lingered a few moments at the back of the palate, and led to a dry finish.    Drinkability was very good, I can see where folks could, and have, drink a lot of these. Overall, a very nice brew that certainly lives up to its reputation. If it were locally available, It would probably have it in my rotation.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.75 Awesome beer one of my favorites!!! 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 This is my first review so take it with a grain of salt.  This beer had a really nice look almost seeming black but in light it looked more like cola. The head had an initial rise and subsided quickly leaving just a thin layer on top which helped accentuate the great aroma of coffee and chocolate that this beer releases. As far as taste it matched the smell which I thought was delicious. As for feel I really am not an expert but I thought that it changed from the start toward the finish but it could have been a little too cold to start with and as it came to an appropriate temperature really became pleasant. Overall I really liked this beer and will be drinking it more often.   
look: 5 | smell: 5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Pours dark brown/blackish. Smells delicious (coffee, chocolate), nice dark head that dissipates quickly. Taste matches the smell. Really smooth finish. Very well done   
look: 3.75 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 5 | feel: 3.5 | overall: 4.5 Look: Great looking beer. Pours nearly black, although holding up to light reveals a surprisingly clear dark brown cola color. I poured this pretty aggressively and ended up with about three fingers of tan head which went down fairly quickly leaving a thin layer to sit on top for the session. A splotchy lacing was left on the glass as I drank.    Smell: Initially, I got a lot of roasted malt, coffee, and just a tiny bit of chocolate. As I drank I noticed that the roasty aroma subsided and it balanced out very well with the chocolate.    Taste: Very similar to the taste. The first two sips or so had overpowering roasted malt and coffee flavors, which I am completely fine with. As I drank, the sweetness of the chocolate emerged a little more to balance out the flavors. There is a slight hop presence in the finish too that isn't overly bitter, and it actually balances the sweetness of the chocolate very well.    Feel: Medium bodied, and slightly creamy. An appropriate amount of gentle carbonation. A slightly dry finish that fits the roasted malt and mildly hoppy taste near the end.    Overall: I really liked this brew. I'm a big fan of porters, and this one stands out as one of the greats.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 Honestly might be the best porter I've ever had. Roasty aroma and aftertaste. Depth of aroma is further accentuated in the flavor. Color is black, feel is wonderful. Aroma is spectacular and taste is even better. Maybe it is just my taste but this is damn near perfect.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 5 | taste: 5 | feel: 5 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.5 Near black with an inch of creamy, tan head. A frothy ring persists along the side of the glass. Decent lacing.     Deep chocolate aroma and rich breadiness. Toffee sweetness rolls in with every inhalation. Slight touch of earthiness from the hops joins the party, and the beer produces additional aroma after wonderful aroma as it is warming. Very subtle dark fruit and cocoa powder. Outstanding, subtle, and always evolving.    Strong and sharp breadiness transcends the nose. Slightly acidic (in a good way) with a nice hop bitterness and barely perceptible earthy hop notes to balance. Bittersweet chocolate and pleasant roastiness supplement the delicious bready quality.    Noticeable carbonation and slight alcohol warmth. Medium body. Refreshing and comforting at the same time.    Delicious beer with sumptuous bready character, nice supporting hop presence, and undeniable drinkability.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Great Lakes Edmund Fitzgerald Porter has a thick, beige head, a dark, ruby-brown (as the light hits it) appearance, with some lacing left behind (but, not heavy lacing). The smell is of rich, sweet coffee, cream, chocolate, brown bread crust, and strong malt. Taste is of all that, with balancing bitterness. Mouthfeel is high medium, and Edmund Fitzgerald Porter finishes on the powdery side.     RJT   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
