look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 2.25 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 2.25 Just not my style.. 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 This beer is awful. At first thought something was wrong with it such as being stale. No such luck, was in fact fresh. Not much taste and what little there was has a somewhat sour aftertaste. I'll finish the six pack at some point....I guess.   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 From notes 9/6/14: Pours a clear medium amber producing a huge 3+ finger, off-white somewhat lasting, frothy head that leaves a nice coating of chunky, spider webby lace. Aroma is fronted by toast and biscuit malts with hints of caramel and cocoa, faint honey, fruity and floral hops. Taste is toasted bread/biscuit malts, honey and caramel with a hint of roast. Hops fruity and floral are otherwise mostly in the bitter finish and aftertaste. Mouthfeel is medium bodied with moderate-high carbonation. This brew pairs well with many foods.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 4.5 | taste: 3 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 Dark amber. Sweet, malty, and a nose that hides the pleasant taste with a moderately light, roasted scent. Barest hint of bitterness. Could sit with a six pack and not raise a complaint.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 Crisp, clean and commonly found on tap around Florida at least, often as one of but a few crafts on draught. And that's fortunate as it is often the only way, maybe along with a Sam Adams, to avoid the watery factory lagers.   
look: 3.5 | smell: 3 | taste: 2.5 | feel: 3 | overall: 3 
look: 3 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3.5 | overall: 3 
look: 4 | smell: 4 | taste: 2.25 | feel: 3 | overall: 3 This beer looks great and smells fantastic, but the flavor just disappoints me...too bready and malty. 
look: 4.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 Really attractive amber with decent head and lacing. Moderate malt smell with a bit of citrus. Malty taste that's considerably toasty. Very little in typical Belgian flavors: really a pretty straightforward amber, but not bad.   
look: 3.25 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 Poured into a tall Peroni glass. Beautiful dark amber color. Foamy head that settles nicely. Carbonation persists. Smells of chocolate and orange. Tastes like a European chocolately orange liqueur candy. Very nice. No alcoholic taste whatsoever. Does not seem very Belgian, but it's delicious!   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 Had this along with Dog Fish while we vacationed in Delaware. Not a bad beer. Decent lace, nice amber color. Carbonation not so bad; same with bitterness. Easy drinking for sure.   
look: 5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Classic amber ale. Solid. 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 3.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 2.75 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 4 Great, easy drinking Amber. 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 4 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 3 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 Very nice, easy to drink ale. Nice golden color, some white head with small amount of lingering lacing. Smells faintly of fruit and malt. Tastes of malt, caramel, sweet fruit and a little biscuit. Moderate carbonation throughout, no bitter aftertaste. Thin mouthfeel. Really easy to drink and enjoy.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 Tried it on tap at a bar, liked it then bought a case at the market, not that strong, tastes a little on the bitter sweet side, good for parties, will get it again!   
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 Had this on 2018-05-12 on a Southwest flight from a 12 oz can.    A- Amber with a 1-finger white head and nice lace.     S - Lightly toasted white bread, mild caramel and honey    T - Toast with apple butter and cinnamon. Nice amount of balancing bitterness. Somewhat like a Vienna Lager.    M - Medium body and light-mediun carbonation. Creamy.     O - Quite flavorful. Better than I remembered from Lake Tahoe. Will have this again.   
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 3.25 | smell: 3 | taste: 3 | feel: 3 | overall: 3.25 
look: 3.5 | smell: 2.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Enjoyable. 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 2.5 | smell: 2.75 | taste: 2.25 | feel: 2.75 | overall: 2.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 Look: Typical clear amber with a small head that dissipates quickly.    Smell: Sweet, fruity malt.    Taste: A deep, grassy malt flavor with extremely little bitterness. A little yeast.    Mouthfeel: Thickish, with a sparkle on the tip of your tongue.    Overall: An ordinary, perfectly good beer to drink on the patio.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 Clear amber color, head dissipates quickly; faint malt aroma; Medium to light body, slightly sparkly. A pleasant mild malty flavor. Drinkable, but nothing special. I'd call this beer alright.    The label on my bottle looks exactly like the one pictured here on BA, except that it says "Belgian Style Ale" instead of "Amber Ale." I couldn't find Fat Tire Belgian Style Ale. Is this new? or did they change the name?   
look: 4 | smell: 4 | taste: 4 | feel: 3 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 3.75 Refreshing, with a distinct grainy hit and a bit of sweetness. Ever so subtle touch of hops that chills at the corners if the mouth for a short time. Web-like lacing coming after a half-finger, white head. Would probably go very well with a good steak and shrimp. Doesn't jump out at me, but a good, solid brewksi.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 I really enjoy the character of this beer. I realize that it is mass produced for a microbrewery but, more kudos to New Belgium! It is consistently good, flavorful and it is available in a lot of places we travel to.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 12oz bottle served cold into a pint glass. One of the last reminders of a shopping trip a little while ago. Enjoy by May 20, 2018.    Appearance - pours a very clear, amber coloured beer with a modest amount of bubbles and a big creamy cap over a finger in height. Pretty good retention and the lacing left behind is an interwoven spiderweb.    Smell - clean and grainy, with some grassy aromas, a hint of leafy hops and a subtle nuttiness. Mineral notes on the nose too.    Taste - mild, very mild with some grainy bits and the slightest suggestion of Belgian style yeast and candi sugar. Could use a little more punch.    Mouthfeel - easy drinking, middling carbonation and moderate finish.    Overall - a solid example of the style with a slightly Belgian twist. Worth a try.   
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 3.25 | overall: 2.75 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 12oz bottle bb 6/17/18 poured into a tulip pint glass at fridge temp 5.2% ABV. The beer pours bright light amber in color with off white head. The head recedes to a thin cap and leaves a little lacing. The aroma is a bit of bread and yeast. The taste is cracker like, slightly toasted malt with a bit of nuttiness and an almost imperceptible tart on the finish. Mouthfeel is medium to thin bodied, adequately carbonated and mostly dry in the finish. Overall, very good. Not my particular style of red ale, but it's really well made.   
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 Never relly liked this one. 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 2.25 | smell: 2 | taste: 2.25 | feel: 2.25 | overall: 2.25 My first Fat Tire and my foot got caught in the spokes. Like getting racked on the frame or having the chain come off! 
look: 3.25 | smell: 1.5 | taste: 1.25 | feel: 1.25 | overall: 1.5 
look: 4 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 1 | smell: 2 | taste: 1 | feel: 1 | overall: 1 Absolutely disgusting. Feels like they added butter or some other kind of oil to the brew and also gave me the worst heartburn of my life. 
look: 2.25 | smell: 3 | taste: 3.25 | feel: 2.5 | overall: 4 
look: 3 | smell: 3 | taste: 2 | feel: 2.5 | overall: 1 
look: 4 | smell: 3.25 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.75 | overall: 2.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Beer has become very personable. I find this ale almost perfect. I chose it over others almost every time. I like the taste. Mouth feel, not really sure what people mean by that. To me, it's the perfect balance of malt and hops.   
look: 3.5 | smell: 3.5 | taste: 3 | feel: 2.5 | overall: 3.5 1 pint 6 oz bottle chilled and poured into a Sam Adams perfect pint glass. Enjoy by 25 Mar 18 -- 16 days from now.    Appearance- Big fluffy white seafoam head with lacing appropriate for the metaphor. Clear gold-amber body with faint bubbling. 3.5  Smell - Nutty and malty with faint hay. 3.5  Taste - Nothing is hidden. Malt, hop and alcohol all on the forefront. Balanced but has a decent kick. 3  Mouthfeel - Malt helps smooth out some but not all of the astringency in the aftertaste. 2.5  Overall - Balanced with a slight kick. 3.5   
look: 3.75 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3 
look: 3.75 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 This is the first american amber ale that I have sampled. It's one of those middle of the road style of beers. What I have learned from this beer is that style is rather boring & not very tasty. It's okay and worth a try but definitely not something I care to revisit. I will probably sample a few other amber ales from a few other breweries to see what they have to offer in the style. Cheers! C   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 4 | feel: 4 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3 | feel: 3 | overall: 2.5 
look: 3.25 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 Very amooth taste, just the right flavor notes too. Not hoppy or spicey but not overly sweet. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 The clear dark amber beer pours out into a shaker pint glass with a 1/4" layer of white foam that some small patches of lacing as recedes to a small ring around the glass. Sipping creates a few scattered patches of lacing.    The aromas are mostly all about the lightly bready malt with a touch of toffee and only a light floral touch from the hops being noticeable.    The flavors are much as expected from the nose with lots of rich lightly bready malt flavors, some light malty sweetness and just a hint of bitterness.    The mouthfeel is medium bodied and slightly smooth with the soft and moderate carbonation. The finish is basically a slow sliding away of flavors to an almost dry ending with little or no bitterness    A nice, easily drinkable beer that I'd be fine with having again but which I'll not go out of my way to find again. It would be a good beer to serve as at a summer BBG or outdoor party where the focus is on socializing with friends rather than drinking beer.   
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.25 | smell: 3 | taste: 2 | feel: 2.25 | overall: 2.75 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 
