look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 Certainly an icon and well deserved. Since I am such a critic of recent Stone decisions, well , at least the one to retire another icon the Russian Imperial Stout I will give credit when it's due ... Smooth as silk classic WestCoast style regular IPA with fruity floral flavors, some pine, and a nice grapefruit bite. Delicious, and love the 19.2 oz cans at an reasonable price.   
look: 4 | smell: 4 | taste: 5 | feel: 4.25 | overall: 4 
look: 3.25 | smell: 4 | taste: 4.25 | feel: 5 | overall: 4.5 Pours clear gold, thin white head. not much in the way of retention or lace.  Aromas of citrus, pineapple, pine, and various and sundry tropical. Little be of sweet malt underneath.  Full flavored. Reflects aroma. Clean. Good brisk bitterness  Light but satisfying. Medium-light body. Spot on carbonation  A great go-to IPA   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 A pretty delicious beer, but one I feel like I've had before. Maybe other IPAs I've had are just imitations of this really popular (and rightfully so) beer, or I'm just too late to the IPA game to appreciate this classic before its influence was spread. Either way, very hop forward, fruity, and piney with a really nice bitter backend. Definitely a worthwhile buy, but not something I think I'll come back to often.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 2.5 | smell: 3 | taste: 1.75 | feel: 1.5 | overall: 1.5 L- Mid gold, very slight haze, pours with thin white head that swiftly goes to lacing.   S- Lychee and some melon.  T- Woah, very dry, a dab of perfumed fruits, anything else is to me overwhelmed by the Feel.  F- Very hoppy-dry and has a long finish of deep sourness which I find tongue-curling.  O- This is what I call a hop-bomb, it focuses almost entirely of a very high hop-profile which I find overshadows all else. Bought in London/UK, not one for me.  Canned: 20/08/18 BB: 17/05/19   
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 I haven't had this beer on tap in a decade, but its on tap at the Chadds Ford Tavern, and it was tasty fresh. Clear IPA with the familiar west coast bitterness, great with food.   
look: 3.25 | smell: 3.5 | taste: 2.75 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 My 285th IPA, finally(!) getting around to drinking the IPA with the 4th-most ratings on BA. This may be brewed in Richmond but it's basically the perfect West Coast IPA - a nice hoppy, piney, citrusy bite well-balanced with a caramel malt backbone (with very little sweetness). This classic beats the pants off the vast majority of new-school IPAs (whether NE-style or not).   
look: 3.5 | smell: 3.25 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Its okay. Nothing I would be doing back flips over. Its just another decent IPA in a gigantic sea of IPA's. If you have some, drink it. If not, no big loss. Just drink another IPA.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 From notes 4/1/12: Pours a hazy burnt orange producing a 1.5 inch, long lasting beige head that leaves super lacing. Aroma is hop heaven with caramel malt and resinous tones. Taste is up front various hop flavor, bite and bitterness with subtle caramel malt and a dry finish. A solid IPA.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Pours a deep golden amber coloration with a large frothy head. Smells mainly of hoppy grapefruit and orange notes, with a hint of pine as well. Taste follows the nose, being dominated by hoppy grapefruit and orange rind notes, but with quite a resinous character, light caramel malt and strong pine as well. Finishes with a medium/strong bitterness and quite a bit of pine lingering in the aftertaste. Smooth mouthfeel with a medium body and carbonation. This is the quintessential West Coast IPA with its resinous character and notes of grapefruit, pine and caramel malt. Probably the best value-for-money IPA in Germany, if you can find it fresh.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Date: Bottled on 10/06/18, consumed on 11/06/18.    Appearance: Gold in color with much carbination and a finger of fluffy white head.    Aroma: Sweet caramel malts, grapefruit, and pine. This one has that pleasent nastalgic old school IPA smell. Also, some assorted citrus fruits, specifically orange, mingle in nicely.    Taste: Grapefruit and pine are larger on the taste than they were on the nose, and it has a massive bitterness which I absolutely adore. The malts are identifiable on the taste as well, but this and ode to bitter hops. Orange peel comes out as well. This beer, along with Delicious IPA and Tangerine Express, are why stone is my go to fridge filler brewery, outstanding!   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 A standard craft IPS, good stuff. Hoppy, citrusy, easy to drink. 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 Hoppy beer...the quintessence of West Coast IPAs. Bitter AF. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 2.25 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 poured from a 12 oz bottle 1.5 inch lasting head with strong citrus aroma of grapefruit, lemon and orange, cascade, hops with nice malt supportive balance with medium thick mouthfeel and dry grassy finish   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 12oz bottle poured into a tulip    A- pours a clear golden color with a two-finger foamy white head that has great retention and leaves some lacing behind    S- citrusy hops lead the way with grapefruit and orange zest, along with grassy notes and pine resin, light undertones of toasted malt    T- citrus grapefruit zest and tangy orange up front, followed by pine resin and grass. Mid-palate gives a hint of honey sweetness, the finish gives more citrus hops and toasted malt    M- medium body with moderate carbonation leads to a foamy mouthfeel that continues into a slightly creamy finish, high drinkability    O- the quintessential west coast ipa, and one that never gets old   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 4 | feel: 4 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 4 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 1.5 | feel: 4 | overall: 2 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 Pours a clear dark yellow with two fingers of off-white foam that retains well. Aroma is pine, dank, and resin hops with biscuit malts behind. Hops are biting, but not aggressive. Flavor profile is resin, dank, pine, and orange hops with biscuit and bread malts behind. It's clean, and while the hops bite a little, they are wonderfully balanced and blended into the beer. Mouth feel is medium in thickness with a soft, velvety texture that lends itself to joyful sip after sip. Overall, a splendid, balanced IPA that hits traditional West Coast IPA hop notes. Classic, and for a good reason.    Served in a 12oz snifter from a 16.9oz can.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 Nice yellow/gold color. I didn't get too much from the nose. Taste was on the bitter side and probably not for everyone. I didn't have it with food, but could see it working well with some hearty/spicy dishes. Mouth feel is a nice, enjoyable tingle.    Overall I like it and recommend anyone interested in IPAs to try it.   
look: 5 | smell: 4.5 | taste: 1.75 | feel: 2.25 | overall: 2.5 Pours a clear, clean pale golden color. Fluffy white head with tiny compact bubbles with a moderate head retention.  Aroma of oranges dominates with a hint of pine. Slight grainy malt smell.  Flavors of citrus (oranges) with very low malt sweetness.   Aggressive bitter hops.  Low carbonation on the palate, long bitter and very dry finish.   This is a beer with a narrow audience - those who love very bitter beers. It is on the high side of the bitterness scale and taste for an IPA. Otherwise, it is close to undrinkable for everyone else. So if you love highly bitter IPA's, go for it, this ones for you. If you prefer a more drinkable IPA or one on the lower side of the IBU scale, don't try Stone IPA. Go with a Harpoon IPA or a Sweetwater IPA Nothing against Stone Brewery, they are a great brewery.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 5 | feel: 5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 On draft at Tailgators in Hardeeville SC; very good IPA; balanced would be a good term; hops, malts and flavors all well made IPA; 2nd was just as good, so drinkability is very good also   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 Looked nice with foamy head. Good smell. Good going down with a dry bitter finish. Loved the first sip. The more I drank the longer the bitterness lasted.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 5 | feel: 4 | overall: 4.5 Overall This is my favorite IPA, great taste if you like a beer on the bitter side. Strong enough to know your drinking a beer but flavorful at the same time. Great West Coast beer and I recommend anyone to try it.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Ok. A lesser two hearted. 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 The only thing better than a Stone IPA is a Stone Ruination DIPA.:) Thankfully, Stone beers can beer purchased across the US. Other than Ale Smith IPAs, the Stone IPA is my favorite west coast IPA. Cheers!   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 3.75 Crystal clear body; golden hued; fat carbonation bubbles. dense, rocky head. Spicy, malty nose; dank grass. The taste strongly follows the aroma; peppery and bitter; subtle bread crust base. Medium body; sharp and nearly biting; some grain warmth; overall dry.    Wow! Did this really kind of start the west coast IPA thing? And after all these years, is this really the first time I've tried this beer?? Who knows and who really cares. What is important is that this beer does deliver the sharp, poignant IPA bitterness that one would look for in an American IPA. I didn't find any freshness dating on the bottle, but it certainly delivers the goods. A fine beer; a classic beer.   
look: 4 | smell: 4.75 | taste: 3.75 | feel: 4.5 | overall: 4.25 Not much of an IPA man but we all know IPA consist of incredibly Hoppy taste. Stone clearly makes a strong IPA lol Christ this thing was so strong. I drank it and the flavors were t h r u s t e d into my taste buds it was crazy, the only other IPA I've had is Sierra Nevada and I believe this is stronger.    Without a doubt it's an IPA they know how to make one that's for damn sure.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 3 | smell: 2 | taste: 1.25 | feel: 2 | overall: 1.5 Stone is having quality control, sanitation, and/or supply chain problems. The recent batches of IPA have been undrinkable. I lived in San Diego in the early 2000's - back in those days, the beers were a bit heavy-handed, but very well crafted.     I sent a note to the brewery after dumping 18 beers down the sink over a span of 3 months - no reply. This brewery has become too big for its britches, and quality is suffering. There are too many fantastic beers on the planet to bother with Stone.     To follow the terms of service:    Look: the IPA poured into glass with an appropriate amount of head and decent clarity... no complaints.   Smell: A bit off, see below   Taste: the flavor resembles a bucket of fermented mop water used to clean an institutional mess-hall. Notes of industrial solvent, mold, and cat urine.   Feel: well - I did not manage to swallow a single sip in the three six packs I purchased. Dish soap would be an accurate portrayal.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 Seaworld pour! Pours a translucent copper color with a creamy off white head. Nose is gummy, pine gum and crisp grapefruit peel. Taste is well balanced. I miss a great balanced IPA and this is one! Nice mild bready malt presence, crisp clean hop profile that mixes pine/earthy with crisp citrus seamlessly. Medium body with a nice sticky mouthfeel.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 2.75 | taste: 3.25 | feel: 4.25 | overall: 3.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Stone has brewed several that are among the very best ever made and this is one of them. If your taste is toward plenty of flavor from the most delicious varieties of hops balanced with the ample supply of malt from the best grains then this is one of the brews you'll enjoy.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 I found a can of IPA at a conference.  Look: IPA did not have much foam.  Smell: IPA smell had an aroma of burnt grains.  Taste: IPA had a bittersweet taste.  Feel: IPA had good carbonation. IPA had good alcohol content.  Overall: IPA is a mellow beer to drink.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 It tastes like an average beer with more bitter than cheap lager - e.g., coors light etc.     Nothing special and tastes like any other IPA or average beer (with more bitters).   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Classic. Pine resin, fruity grapefruit very nice classic IPA. I like it. I don’t love it. It’s a very good IPA that still shines as west coast ipa but times are changing and brewing is becoming a better science but this is still a good one. What I like most about it is that the taste hasn’t changed since the first time I had it.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 4.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours out a clear honey color. The head is off-white and foamy with excellent retention. Its last through the entirety of the beer. Lacing is minimal with bits here and there around the glass.     The nose is tropical. You get lots of orange rind up front with just a touch of sweetness. The grains come through in the middle giving it some dryness. Finish is sweet and grainy with lingering bitterness.    Its quite balanced upfront between the bitter and the sweet. You get orange, pineapple, a bit a lemongrass and some grains. Ends sweet with a sharp lingering hops bitterness.    Mouthfeel is medium bodied and a bit oily. Its very soft with a nice amount of carbonation.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 2.75 | smell: 2.75 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 My son got me a bomber for Father’s Day. Poured into a tulip glass.cloudy golden yellow color with a fantastically fluffy head and lovely lacing.     Strong pine smell. Tastes of bourbon, grapefruit and orange. Very warming for an IPA. Enjoyed it very much! Thanks, son!   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 12 oz. bottle poured into a tulip glass.     L---Slightly hazy, rich golden color. Nice head that had decent retention and left excellent lacing.    S---Pine & citrus. Sweet.    T---Pine is definitely present, but without the bite I was expecting from the smell. Grapefruit is the most obvious taste, but there are also floral notes present.    F---Medium with excellent carbonation. Not as quenching as I was expecting.    O---This is an iconic IPA that I was trying for the first time, so I had high expectations, which might not be fair. All-in-all it was excellent and met those high expectations.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 From a 12oz bottle best by 7/26/18. Pale orange color with a finger of white head. Smell is muted - some citrus and malt in the background. Medium feel. Juicy citrus up front with some malt and piney hop bitterness to finish. Nicely balanced.   
look: 4.5 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.75 A true West Coast IPA classic. Still a wonderful beer despite it being crowded out by so many different hop forward ales. It’s got the fruit forward hoppiness with a great bitter taste but plenty of malt to bring it into balance. Now being sold in 24 oz cans! I buy one about once a month. I love cans!   
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4 | overall: 4.75 
look: 3 | smell: 3 | taste: 3.75 | feel: 3.25 | overall: 3.25 i’m not sure this is as exceptional as others seem to think but it’s a good ipa that’s virtually universally available (i can pick a single up at my wal-mart any night). it’s reliable and i’ve had many of them to close a rough night so it’s rather dear to me.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
