look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Lovely beer that saholuldn't be in tis catgory 
look: 5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 A 12oz bottle of a 12% ABV beer after 12 months in my cellar. A DFH classic, unique and wonderful. Perfect traditional brown look, deep dark cherry and mahogany color, with a brief, pretty cafe au lait head. The rich fragrance hits the nose with a sweet medley of plum jam, chocolate, salty earthy tones and much more. Then the amazing flavor is Chapter 2, not so much adding to the aroma as following it with another burst of flavors, just as varied and entirely different. Char, cocoa and raisins predominant early, then give way to fresh brown bread and honey notes. The mouthfeel is incredible, like a dense liquid of compressed microbubbles that phase shift into carbonation on my tongue. A truly world class beer, even better after a year or two in my cellar!   
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 From notes 9/16/12: Pours shoe polish black with 1./5 fingers of moderately lasting, fine bubbled foamy, mocha head that leaves little patches of thin lace. Aroma is caramel, toffee, woody vanilla, dark roast and burnt malt notes with some chocolate and coffee. Taste is extra rich malty caramel, toffee, molasses blended with fig, prune, woody vanilla, dark chocolate and coffee backed by a roasted, lightly burnt character; alcohol prominence in the latter half of the sip with a nice bite in the finish and bittersweet aftertaste. This is one flavor heavy, high gravity brew! Excellent as a late night warmer after a hard day. Mouthfeel is full bodied with low but adequate carbonation, thick and a little syrupy but smooth.   
look: 4 | smell: 3.75 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 I’m not big into brown ales but I like this. Looks dark brown with some lacing and carbonation bubbling up on the sides. Smells sickeningly sweet and nutty definitely cloying although it doesn’t taste that way. Taste has some sweetness to it, I am getting the vanilla and caramel as described. Also some coffee. The abv is well hidden and I love it cuz I can get a buzz quickly off this. Mouthfeel is semi thick with lots of bubbly. Overall one of my fave brown ales to date.   
look: 3.5 | smell: 4.5 | taste: 3.25 | feel: 3.5 | overall: 3.75 Bottled on 09:19/16 1931. DFH Tulip!    A: pours a dark brown, bordering on black with a thin skim of head that rapidly dissipates to nothing more than an island in the center. Held up to a bright light nothing is coming through except at the very margins. Some tiny carb showing there at the edge, but nothing else.    S: sweet, syrupy, boozy nose. Caramel, molasses. Maybe my imagination, but I think I smell some wood. Really does smell like a mild, less roasty RIS.    T: arrives with an immediate, mouth filling sweetness. Complex fruit sugars: molasses, dried fig, prune, blood, tobacco, oak. Lingering licorice, vanilla, molasses, tobacco, and then oak. There is a bit of malt roast here, but it is very mild. Like a breakfast blend coffee. Alcohol is not present on the palate nearly as much as you would expect, but it appears toward the end and lingers on the finish. I bought this not knowing that it was nearly two years old. I wonder if this is one that is better fresh?    M: what do you think it feels like? Motor oil. Thick and syrupy, but with adequate carbonation. Fairly clean, but there is a lingering flavor, of not texture.    O: it’s damn near 100 degrees out today, but this has been sitting in my fridge for months, and I figured hey, it’s now or never. I’ve had RIS’s in hot weather before, and so that isn’t the source of my ambivalence. Really, it’s that this is overpoweringly sweet and boozy, and lacking in either hop or roast bitterness to balance it out. I find this true of many barrel-aged beers; perhaps I’m just not a fan of barrel aging beer (I love whisky, though). A definite sipper, best for the winter months and when you have nothing to do and nowhere to be. For me, a one and done. I wanted to have tried it, so I tried it. Glad I did, but I won’t be having it again.   
look: 5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Heavy, but great for a lean back night to relax, not great with dinner, best with dessert 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3.5 | overall: 3.5 Meh.... Kind of sweet and syrupy. Alcohol is well hidden for a 12% beer. Just about black and more of a stout than an ale. Actually, not an ale whatsoever so I have no clue where that comes from. Its okay for a sipper. Bought a 4 pack although won't likely buy this again as I was a bit disappointed. My other 3 wont go to waste however!   
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 Pour real dark. Cherries, Chocolate, Coffee, oak, chestnuts. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 Pours a very, very dark brown, almost porter-like. Very sweet, caramel/molasses taste is very obvious from the first taste. You can tell this beer is high in ABV but I wouldn't have guessed 12% without knowing before tasting. Sweetness and malt are a bit heavy but the beer finishes with a smooth texture. Overall this beer is enjoyable and I will purchase again.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 Poured from a recently purchased bottle into the test glass.  A - Bakers chocolate color, aggressive pour yields a thick tan cap.  S - Dark grains mixed with mint and red raspberry, a hint of char, and cedar. Wonderful on every level  T - Semi dark cocoa, red currant, hints of pinot noir, shade tobacco, and brown sugar  M - A bit hefty, slick start, then a solid move toward the center, a delightfully semi sweet finish  O - A winner on every level. Barrel notes, vinous, and delightfully toasty.  worth seeking out and maybe storing a bit.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.25 Bought just one to try. Dark dark brown, some nice lacing. I can’t smell much at my age. Lots going on taste wise and I like it a lot. Smoothly done. Dogfish has a winner for my tastes. I like porters, RIP’s and browns.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Dogfish Head Palo Santo Marron Wood-aged Brown Ale, 12% ABV. Pours dark brown to black, with a one finger tan head. Nose is caramel, taste is caramel, quite sweet, almost no bitterness, but boozy. Decent mouthfeel, overall excellent. Boozier and tastier than most brown ales.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 Poured from a single-serve into a tulip...    Pours a porter-stout-like opaque dark brown to black. A vigorous pour yielded a substantial tan foamy head. The head and lacing persist fairly well.     The nose is fairly malty and toasty, with expected wood notes. The booze is noticeable here.    The flavor is all over the map. Big chewy malts in the form of caramel and molasses immediately hit the palate, followed by a strong raw booze note. Earthy hop notes balance the malts fairly well, though this skews pretty sweet. Very barleywine-like or even old ale, with a barrel note that arrives in the aftertaste.    The mouthfeel is solid and well-matched. Definitely chewy and full-bodied, it nevertheless delivers just enough hop and booze to balance things out. And the carbonation is unexpected given the ABV.    This isn't a "brown" in the conventional sense at all. Very barleywine in many ways, although less hoppy than most iterations of that style. If the booze was a bit more hidden it would be a top-notcher. Still, a good brew.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Palo Santo 2016  Surprising head for a 2 year old beer.  Oak (Palo Santo) smell, dusty smell along with chocolate, raisin.   Little bit of a bite to the 12% beer as it goes down with a sweet flavor like molasses that lingers in the back of the mouth. This is a pretty strong stout-like beer especially after aging. Completely overpowers the taste of this delicious shrimp queso flameado dish in a good way. A definite winner with props much deserved. Crazy that the shop has 2 year old 4 packs just sitting there. At a reasonable price too. Thanks again DF.   
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 L: I've never seen a brown that looked so much like a porter or possibly even a stout. It's very dark brown and just a bit of light adds some color to the body. The head is a smallish, thin one but tightly bubbled, leaving spotting on the glass behind a thin leg.  S: You can smell a bit of alcohol, but the barrel adds a lot of character. Good wood with some caramel and vanilla sweetness over a bit of light roast.  T:This one is balanced, not too sweet, and very tasty. The only thing that detracts is the strength of the raw sort of alcohol, and this might be the perfect brown ale without it. As such, it's excellent, with lots of complexity, bread and just enough of a leafy / earthy / almost nutty hops presence to counter the sweetness. Wood adds a nice dryness that doesn't take it overboard or go astringent.  F: This is one that could be very dry, and overly so, between the alcohol and wood but doesn't. It has a bit more body than the typical brown without being heavy and balances crispness and smoothness very nicely.   
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Poured from a 12 oz bottle into a snifter glass.  L - Pours a dark brown with a slight tan head.  S - Smells of caramel and molasses.  T - Tastes of caramel with some molasses on the finish.  F - Full bodied with a slight alcohol burn.  O - Delicious brown ale.   
look: 4 | smell: 3 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 I keep finding myself coming back to this beer time and again. Especially after my local Whole Foods in the Bay Area started carrying it.    The color is dark, maybe even dank, especially for a brown ale. It feels thick as it pours, and ends up with a nice, even layer of foam on the head.    The aroma comes across with caramel and toasted nuts (almonds, perhaps). Of course, those caramel-coated nuts are surrounded by the smell of the wood! Wonderfully deep and complex.    The taste is heavy and warm, filled with notes of caramel and molasses. The high ABV isn't something you notice on the way in, but after one, I'm always thinking why I don't do that more often.    Overall, it's absolutely worth and taste and something I think is worth coming back to.   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.75 Pours black with a finger and half of khaki foam with marvelous head retention. Aroma is toasted, nutted, breaded, and caramel malts with soothing oak. Flavor profile is toasted, roasted, nutted, breaded, and caramel malts. It has a wonderfully diverse quality to it, all the while, remaining balanced. Touches of caramel, oak, and molasses help smooth things out even further burying any sign of the 12% ABV. Mouth feel is velvety, smooth, and creamy with a medium thickness. Overall, a splendid beer that retains a world class balance. It drinks quite a bit like a stout, but a balanced stout at that. Lovely brew.     Served in a 12oz snifter from a 12oz bottle.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 last one I had was hidden way behind a bunch of stuff by my wine rack. Was from 4 years ago the age did some really wonderful things to it. Haven't had it fresh in a while but a tremendous very flavorful heavy duty beer. One of these will get you where you need to go   
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 A new bottle poured into a tulip. It's fantastic. The beef jerky hits you right off the bat. Then it mellows out into more of a wooden barrel and dried fruit type flavor. Pepperiness from the wood. Too drinkable.   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 Well, it looks pitch black in the glass, topped by a creamy tan head. Looks more like an imperial stout than a brown ale. The head retention and lacing are incredible for an abv of 12%, so it looks magnificent.    It smells like an imperial stout, too. It smells like dark chocolate, baking cocoa, espresso, licorice, molasses, black pepper. Slightly butter, too, with hints of soy sauce. Smells delectable.    Huge dark and milk chocolate upfront with some caramel and toffee. Big creaminess with vanilla and almond notes. Spicy mid-palate notes of black pepper, licorice, star anise. Slightly smoky. Hints of prune and raisin. A little bit of soy sauce. Finishes slightly sweet but not cloying, alcohol extremely well-hidden, just a warmth going down.    The mouthfeel on this beer is world-class. So silky-smooth, soft, and velvety. Super creamy, but not thick, chewy, or heavy. Moderately carbonated. Flows quickly on the palate but doesn't want to leave your mouth, either. Finishes slightly sticky with some residual sweetness.    Wow! This beer blew my mind. I'm not sure what to expect from the Palo Santo wood, and it tastes more like an imperial stout than a brown ale, but wow, what a magnificent beer. This is absolutely stellar.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 This might be the best DFH I've ever had...Damn is it tasty...    I knew there was something special about this beer when I read it was a brown ale but it poured out more like a liquid, black stout. It had thin foam, light lacing, but the impenetrable blackness of the beer was impressive. The scent was a pleasant blend of caramel, roasted notes, and the distinct booziness that comes with 12% ABV. Mouthfeel was full-bodied, somewhat creamy, and more carbonated than I prefer but not to the point of distraction. The taste was anything like a brown ale - this was more a flavorful stout if anything. Though the booziness was the strong note, there were background flavors of vanilla and caramel, with a touch of roasted malts to round it all up.     What an incredible and unexpected surprise from a brewer I thought I had already pegged. Nice job DFH...   
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Very dark appearance with slight tan head. Aroma is slightly sweet caramel with a little vanilla. Taste is a caramel vanilla with a strong alcohol taste. This beer definitely needs to be aged for 6-12 months   
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Bottled 9/17/17, consumed 11/18/18    Poured black, small light tan head, little lacing.     Aromas of sweet vanilla, dark fruits, roasted caramel malts, and earthy wood notes.     Tastes of sweet raisins, cocoa, vanilla, that Palo Santo wood - really a wonderful medley.     Feel is medium-full but definitely less heavy than expected, nice body, alcohol perfectly well hidden, good carbonation.    Overall, outstanding brown ale that drinks like a stout with an easier feel. I'd say this was the best and my favorite DFH brew.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 5 In my opinion, somewhat of an acquired taste. It is very high in alcohol, very strong taste. My first experience was negative, but it is now one of my favorites.   
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This beer is phenomenal, possibly one of the best out there. Only reason I didn't make it perfect is because of it's dark stout body when ot is classified as a brown ale. However if this is a brown ale it's the best of the best.    Flavors of mocha vanilla, oak toffee, caramel that is not added to the beer but rather a result from the Palo santo wooden barrels it aged in. Dogfish Head's finest, a well done brew that ages so well after a year i put a couple away to see how it does with a couple more.   A great slow sipper that tastes best at cellar temp.   
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 As others wrote: "Finally good use of brown ale". Brown ale rocks when imperial.   My only fault with it is it's too sweet be a degree.   a) Lasting two finger mocha head on a black body which pours thick and laces in deep sheets.  s) faint compared with its massive flavor wave. Malts of caramel, toffee, earthy hops and charred and oiled wood.  t) Starts with a candy bar of vanilla, mocha and caramel. Then complex with wood, oiled wood, church incense, earthy hops, fall forest floor and finishing bitter in a nice clean up. Not too boozy.  f) It's thick, oily, a meditation beer with moderate carbonation and wine like tautness.   o) Up there with Foxtrot.   
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4 | overall: 4.5 This beer pours almost black with a true brown head that is about a finger-width thick.    The aroma is is oaky and a bit smokey... probably from the barrel. This has a really rich/complex character.    The initial taste is so complex...there is a hint of vanilla, it the Woodieness from the barrel aging produces a smokey taste right off the bat. In the middle, the beer has a good dose of Carmel and mal, and a hint of chocolate.. The beer finishes with a rich, smoky aftertaste that warms on the tongue.    The mouthfeel is full-bodied with perfect carbonation.    This is a really interesting brown ale. The complexity of this beer is amazing. It boarded on a swartzbier. I would recommend this to anyone who enjoys a full-bodied brown ale.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 This beer is simply delightful. It looks great as is goes from bottle to glass. It smells like it wants to be tasted. The malt and vanilla are nicely balanced and the high alcohol content isn’t overbearing. It’s quite smooth and satisfying.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 5 | taste: 4.25 | feel: 4.5 | overall: 4.25 This is a sipper. Look is dark, almost Imp Stout dark. Smell is the best, taste is sweet with a strong undertone, very warming. Gives you that great , good beer buzz you look for. I will be giving 4 packs of this for the holidays.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.25 Look: deep dark foreboding brown with tons of bubbles and a barely there tan head from a hard pour.    Smell: malts, chocolate and dark fruit make up a nice but subdued smell    Taste: nearly perfect, dark fruits and chocolate/maltiness assert themselves and vanilla makes an appearance as well. A unique woody taste faintly reminiscent of oak is also there.     Feel: smooth and creamy, medium carbonation     Overall: a smooth well balanced treat that hides it's alcohol like a champ, it's a rich, heavy brew. It is a bit higher priced but well worth trying!   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 A: Jet black, not much opacity. Short lived head.   S: Heavy on the wood and tannins up front. Then alcohol and char/smoke come through.   T: Good, but maybe not in as much vanilla and leather as I'd like. All of the flavors are well blended and smooth. Taste varies a lot over the course of drinking and it warming up. Faint candied fruits, raisin, vanilla bean.   M: Moderate carbonation, a little biting, and good alcohol warmth.  O: Definitely an unusual flavor, but maybe not if you are familiar with palo santo wood. I would drink it again for sure, but I'm on the fence if I would buy it or not. Maybe just a single bottle.   
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Poured from a bottle into a glass.     I tried this early in my beer journey and couldn't finish it. Revisiting it now was a good move. It's big, bold, and complex, and a bit of an acquired taste. Among Bruce Banner brown ales, this is clearly The Hulk (if it even is a brown ale).    Look: dark cola black. Cloudy. Tan head dissipated to a thin ring. Minimal lacing.   Smell: a layered aroma. First, musty barn, wood, leather. Then, metallic, alcohol, char, and smoke. Last, dried fruits, raisin, vanilla bean, bourbon, and fig newtons.   Taste: unusual flavor, presumably from the palo santo wood. Very good, but possibly acquired. Taste follows the smell and is very complex, layered. Changes with the temperature.   Feel: low to moderate carbonation. Smooth. A little chewy. A lingering alcohol warmth.   
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 Pours a dark brown almost black color with a light brown head about a half finger thick that lingers for quite some time. Smell is caramel, vanilla, fresh split wood, and leather. Taste is caramel, toffee, wood, and vanilla most notably, a little raisin also showing through. Caramel becomes stronger as the beer warms. Medium heavy body, low carbonation, smooth. Little bit of alcohol. It's certainly good. Not sure if I'd pay that price again ($15/4pack) but not disappointed either.   
look: 4.25 | smell: 4.25 | taste: 3 | feel: 4.25 | overall: 4.25 Looks like a deep black stout or porter.Smells like alcohol,raisins,old car leather smell, vanilla,chocolate,faint strawberry? Tastes deep,dank,almost fruity. I can tell the difference between the aging wood.Feels smooth, a tad bit slick maybe, sufficient carbonation. Not sure why this is not considered a port or stout. I guess because it is an American Brown Ale on steroids. Very tasty. Would have again. REVISION : Taste = After quite a few occasions of sampling this brew the Paulo Santo wood seems cloyingly sweet, strange super sweet malt profile. Too much of a good thing? I don't know. This is the first review I have changed opinion on.Would not buy again. The 1 in the fridge goes to the first person who wants a beer.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3 | taste: 4.5 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 Forms a dark coffee-walnut brown body with a thin ring of 1/2 finger.     Aroma is not very strong, but has hints of wet wood and coffee. Some very light carafe.     Flavor is mostly blackberry coffee, then antiseptic, followed with wet wood, plum, and then a finish of vanilla and pepper. Flavor is pretty washed out over what I expected.     Feel is burning, carbonated, crisp, with a semi-dry finish.     Overall, a bit underwhelming, but I'm sure it will grow bigger with age. (It's good, just...the hype and price point...ya know)   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.25 12oz bottle poured into a snifter    A- pours a deep brown color with a creamy khaki head that has great retention.     S- smells of dark bread crust, caramel, toffee, chocolate, exotic wood, toasted nuts, leather and tobacco     T- rich caramel and toffee up front, followed by notes of chocolate, fig, raisin, prime, tobacco and dark bread crust. The finish brings out some wood notes that continue into the linger, along with more caramel     M- medium thick body with moderate carbonation leads to a creamy mouthfeel and a chewy, warming finish     O- for a style that's typically bland, this is bold and flavorful throughout, very good   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 12 ounce bottle poured into a snifter    A: Pours black with a mocha colored head, no retention, light mahogany edges when held up to the light, no lacing, looks thick for an American brown ale.     A: Lots of vanilla, espresso, chocolate, roasted malts, not getting any of the wood on the nose, light touch of caramel, and it's pretty boozy.     T: Follows the nose with vanilla, espresso, chocolate, roasted malts, caramel, hit of spice from the wood, reminds me of turmeric, good amount of alcohol coming through. As the beer warms the caramel gains a stronger presence adding some sweetness. Also, the wood comes through as well adding a stronger spice note.    M: Full bodied with a dry finish, dry finish, low carbonation.     O: Lots of depth and complexity, especially as the beer warms, not a lot on the aroma, beer's strength is in its taste, solid mouthfeel, going to age the other bottles and see how much they change.   
look: 4 | smell: 4 | taste: 4.25 | feel: 5 | overall: 4.25 
