look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 A: Pours a thick multi-finger head. Color is a very dark, almost black red walnut. Lots of lacing.    S: Malt, chocolate, oats. Very rich, very earthy.    T: Almost no carbonation. Starts off with a slight bitter chocolate, then mellows and sweetens. Finishes dry. Don't really taste the oatmeal. Maybe it contributes to that creaminess.     O: Well made stout, super smooth. It just lacked a little something, maybe not the big smell or flavor I expected.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 2.5 | smell: 2.5 | taste: 2.25 | feel: 2.5 | overall: 2.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours a deep dark-brown color with a small top of beige head that dissolves quickly. Aroma is of roasted malts, coffee, chocolate, vanilla,bread,raisins and toffee. The taste is sweet with a good amount of roasted tones. The flavours has good tones of coffee, chocolate and dark and dried fruits. The finish is roasted with a slight bitterness. Aftertaste is strong and has a great lenght. The flavours are balanced very well and it goes down so easy. Mouthfeel is silky and smooth. Medium carbonation with a medium body. One of the better oatmeal stouts i had. Delicious flavour.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 4.25 | feel: 4.25 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 One of the only beers I have ever actually liked and not just for the alcohol. Got it half price at Kroger, I hope they have more in the future. Drank it warm and it was delicious, tastes like a coffee smoothie with some other stuff I guess.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 From Decervecitas. In Ikea's pint glass. At lunch, with omelette. Delicious. Perfect roastyness and sweetness, all along a smooth, ultra drinkable, body that feels really thick for such abv. Masterpiece   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 A little more carbonated than I'd prefer, but still tasty. Perfect for a hot day! 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Bottle from Boise Co-op. Finally! its about time I got around to this. Pours out an opaque brown with one finger creamy beige head. Aroma is roasty and sweet. Taste brings more of the sweetness, almost lacto notes, but still with a nice, gentle roasty bitterness. Super smooth and creamy. What a stunner!   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Very impressive. 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 I dint think it quite stacks up to the chocolate. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3 | feel: 3.25 | overall: 2.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Nicely surprised that this beer lived up to the hype. Nice dark brown, almost black color with some nice tan head and some lingering lacing. Smells of dark chocolate, a little coffee and malt. Tastes of coffee, mocha chocolate and caramel. Nice smooth malt backbone. Only very mild hint of bitterness, very smooth, slightly creamy mouthfeel. Small amount of carbonation that’s just right. Nice and light, could definitely see myself drinking multiples of this beer. Will check out other offerings from this brewery.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3 | smell: 3.5 | taste: 3 | feel: 3.5 | overall: 3.25 Pretty middle of the road in all aspects. 
look: 5 | smell: 5 | taste: 4 | feel: 5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from a 550 mL bottle into a Dogfish Head tulip    L: Pours a dark, dark mahogany brown... nearly black with not much light getting through. Thick foamy tannish head... great retention and lacing.    S: Roasted grains and sugars... sweet... espresso and dark chocolate.    T/F: Follows the nose... dark roast character... burned sugars and coffee. Cocoa present... mildly sweet... smooth and creamy on the mouth. Mild hopping for bitterness. Medium to light bodied.    O: A delicious and super drinkable stout... bittersweet and roasty... and at only 5% ABV makes this is one you can sip or slam. Great beer from a great brewery.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 L: Pours a slightly muddy brown black color with a small brown tan head and a few fingers of lacing around the glass.    S: Some cocoa, black licorice, some spicy rye bread and rosated malt.    T: Some cocoa, black licorice, special rye, roasted malt and a slight floral hop. Not overwhelming but nicely balanced.    F: Creamy smooth body that is fairly thick.    O: A very nicely balanced restrained oatmeal stout.   
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.75 This oatmeal stout begins with the sumptuous velvety smell of rye bread, licorice, and clove. Poured into a glass the beer is pitch black plum in color with a short-lived one-finger foam. Creamy and thick, oily and warm in the body, just right carbonation. Mouth is roasted cocoa and rye upfront, followed by some delicate and clean hoppy bitterness. An excellent beer, definitely worth trying. Bravo, Samuel Smith.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Pours deep mahogany brown. Nose is roast and subtle bittersweet chocolate. Flavors follow with a smooth balanced sweetness with hints of nuts and rich chocolate. Really good!   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4.75 | overall: 4 Purchased March 2018. 550ml bottle. No bottling date on bottle.     Pour: poured into a pint glass. Dark brown with a little amber coming through when held to light. One finger head that slowly dissipates into a thin tan film and ring. Nice look.     Nose: slight roasted malt, chocolate, burnt toast. But very slight. Maybe impacted by pint glass and currently stuffed nose!    Taste: roasted sweet malt, mild dark chocolate, bitter hops on the finish. Nothing over powering in thevtaste but quietly pleasant.     Mouthfeel: this is where SSOS stands out. Creamy, silky, smooth in the mouth. Medium carbonation is just right and tingles in your mouth. Really delightful and easy to drink but substantial enough.     Overall: when you want a pleasant, easy drinking stout, this is a great choice. ABV is only 5% so you can easily enjoy this nearly anytime. A go to beer.   
look: 4.75 | smell: 4.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.5 One of my favorite stouts. Almost like a sour. 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Rolls off over your tongue like a beautiful spring day at the river. The water comes from a well bored in the 1700's, over 80 feet deep. The ferment is handled with expertise of the ages and carried through the process in stone baths. You would never believe from the light color that could be so rich and silky.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.5 The quintessential oatmeal stout to me. Ultra creamy and thick but still very drinkable. Bittersweet chocolate balanced by a nice herbal hoppiness. Soft fruit fermentation notes and Samuel Smith’s famous water and Yorkshire square signature character add plenty of complexity. Great stuff.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4.75 | feel: 4.5 | overall: 4 This was the first oatmeal stout that I ever had and it still ranks up their with the best of them. A nice creamy lacing from the oatmeal makes this beer look like a beer from a draught pour. Not too watery like some others in the style. I am getting faint, coffee, chocolate, oatmeal, grains. Cheers! A-   
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 550 ml bottle, Gardiner Haskins, Bristol - Pours jet black with a medium tanned foamy head. Medium carbonation. Nice lacing. Aroma - Roasted malts, coffee, cacao, light bready notes. Taste - Sweet, smooth, roasted malt forefront, coffee, cacao, dry, bitter finish. Solid oatmeal stout.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Delicious, smooth beer. Extremely dark, but goes down much lighter. Has a hint of oatmeal taste, but nothing close to overwhelming. 
look: 4.5 | smell: 3.5 | taste: 4 | feel: 5 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.5 This is one of my two favorite beers. It is what you might call a chewy stout. It's extremely thick, yet fizzy, and filled with flavor. From the first whiff to the aftermath, it screams grains and a hint of brown sugar. The bottle is a presentation on its own, and it pours smooth and silky as any good stout should. It's far from the cheapest beer out there, but it's not among the most expensive either, and it sticks to you like a good meal. Others fight for a title, but this just delivers with a smooth, filling drink. This is definitely a winter beer, and it has all the right notes for winter. Nothing about it is truly overt, flavor-wise, even if the beer itself demands your attention.     You tend to forget it has alcohol, but you don't forget that it's a beer. The solid malty notes come from its flavoring, which omits hops entirely in favor of flaked oats and the brewing crystal and chocolate malts as well as roasted barley which all come through masterfully in the final product. If you want to get into beer tasting, this is a great way to start, unless you hate being disappointed after your initial trials! Go ahead and swig some overly-priced microbrew IPAs and Hefeweizens if you'd like to start out with painful starts, but this is the way to go if you want to start out with something delicious.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 Poured from a bottle into a glass.  Very dark brown with cherry highlights. Crazy creamy head that sits on top like a pillow. Smells and tastes creamy, roasty, herbal. Also a mineral taste.   
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 1/7/18: 12 ounce draft pour into snifter ($7.50 at The Garage). Pitch black pour, off white thin lacing. Chocolate and toffee aroma. Chocolate the predominate taste, toffee and bread as well. Nice balanced beer, with a firm mouth feel and presence. East drinking very good beer.   
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Draft at pies and pints. Snifter?    A: pours black with some transluscence at the edge and two fingers of thick tan head that retains well and leaves loads of went lacing.    S: sweet dark fruit, raspberries? Chocolate covered strawberries? Like 80% dark cocoa.    T: arrives mildly sweet, with some dark fruit, slightly sour (again, raspberry?), followed by malty sweetness and dark unsweetened cocoa. Had this at dinner so couldn't plumb the depths, but I am not doing this justice. Layers of fruity, cocoa, and roast complexity with some esters and hops.    M: Mid-weight and well-carbonated. Cleaner finish than expected.    O: this was an outstanding stout. Fruity, chocolatey, complex, and lightly bitter. Supremely drinkable at 5% ABV, and clean finishing but not thin. Superb beer on its own orvwith food. I've never seen it in a six pack, but I would buy a six pack of it if they were available to me.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 3.75 | overall: 4.25 Dark with decent head.   Roasted aroma.  Full bodied and a little heavy.  Great taste with hint of cinnamon on top of lightly roasted malt and minimal bitterness.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 5 | smell: 3.5 | taste: 5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 Black color, minimal head. Thick creamy feel. Not very well pronounced aromas. Good full bodied stout taste with a smooth, slightly dry finish of oats and cinnamon.   
look: 5 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.5 | overall: 3 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Pours dark in color with a large fluffy tan head that sticks around for a while.  The aroma is a dry roast nuts light chocolate and black licorice.  The flavor is dry and roasty with a light sweet chocolate flavor. There's a faint cola in the background that stays through the finish.  The mouthfeel is creamy and full with unnoticeable carbonation. Fairly standard for an oatmeal stout.  This is a classic I had to try, but honestly there are better oatmeal stouts. I prefer rover truck from TG and it's cheaper and in a can.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 2.5 | smell: 2.25 | taste: 2 | feel: 1.75 | overall: 1 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Sensational. 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3 | taste: 3.25 | feel: 4.25 | overall: 3.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4.25 I'm very excited to say that I have deleted my previous review because I just had the pleasure of drinking this on draft at the Cashmere Cricket in Cuyahoga Falls, Ohio. I repeat: on draft!!! In Ohio!!! How cool is it that we get to experience this for the first time ever in the United States?    Appearance is classic black with a coffee brown sheen and a thick, creamy tan blanket that persists for a good while and clings in sheets.    Smell is toasty malt with nutty accents, cola, and a slightly pungent note of what might be pine, but is otherwise escaping me.    Taste is mixed nuts, light cocoa and tobacco in front of hints of smoke, black cherry, and a faint touch of Tootsie Roll deep in middle, with a slightly bitter but tangy finish.    Body is smooth, light to medium with a slick, round, semi-wet swallow. This is very easy drinking for an Oatmeal Stout, and enjoyably so.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Black, small head, slightly red against the light  Smells like whiskey and licorice wtf this is 5% abv!??!  Tastes like cola if Satan had made it, sweet yet bitter and an extremely dense flavor  Overall tons of flavor yet somewhat easy to drink, would recommend   
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.25 
look: 3.25 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 One of the best beers I've ever had. The taste is balanced perfectly with a clean finish. 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 A classic English Stout that is what's nice to come back to.    Pours the darkest of browns with a tan slight head.    Smells of malt, somewhat metallic and mineraly with a hint of boozyness.    Taste is as you would expect from the smell but with a hint of chocolate.   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
