look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Bottled 11-14-18 into 16oz IPA glass.  L: Clear ..just a tad darker than a pilsner. Little retention, light lacing.   S: Citrus bound. Pine really comes through late. Nice malt aroma in background.   T: Clear citrus hop aroma. Orange, GF forefront. Pine flavors raise up late, but they are not overpowering. Malts are great as well.   F: Carbonation/bitterness profile is very good. A little lingering bitterness.  O: The 1st time I've had BP. Aroma's were a little weak, but recovered nicely as the beer warmed. Flavors were very well balanced, esp late.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.5 Obviously, amazing. Love it 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 Wow. Excellent. A little lighter ipa when compared to others. Awesome. 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 A lighter, let’s say, summer version of PtE that’s cut from the same cloth. Absolutely worth the effort to try. 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4.5 | taste: 3.75 | feel: 4.25 | overall: 3.75 Served on tap in a conical pint glass at Toronado Bar in San Francisco. Purchase to contrast with Pliny the Elder.  A: Pours a slightly hazy, orange-amber color with a one quarter inch, white head, but little retention or lacing.  S: Almost floral aromas of tangerine and peach evident over a caramel malt spine.  T: Dry. Palate deviates from the nose, as significant peppery bitterness is the focus. Like PtE, a clean, crisp finish.  M: Light to medium bodied with medium carbonation.  O: Solid and drinkable. Liked PtE better.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Shimmering burnt gold with a thick off-white foam that leaves drooping curtains of lace all over the glass.    This one seems a bit more dank than Pliny, but also features crackery malt. A slight hint of unwanted, airy and vegetal pine pops in before tangerine thankfully takes over in this frothy, medium bodied IPA that finishes chalk dry.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 Bottled today, classic 510ml bottle.    Beautiful clear golden to darker copper hue. Tons of foamy white bubbly head with some larger bubbles throughout. Amazing head rentention and superb lacing. Nose is deep citrus, dark pine, some thin floral notes, and a grapefuity tropical notes. Taste follows the nose woth mostly orange peel and extremely balanced grapefuit pithiness along with a mellow dark piney note. The malt backbone is clearly evident with just enough sweetness to balance out the hops but keep them expressive. Really smooth and silky mouthfeel with medium carbonation. Finishes clean and semi dry with citrus and grapefuit/pine/spruce stickiness.   
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4 This is about the most traditional/classic west coast IPA as one can find. Piney and Floral and a moderate to heavy bitter finish. A little to heavy on the pine and bitterness for me but I respect this for a very well made beer.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 An Oldie but a Goodie.     Clear and golden.     Great aromatics! Fruity and hoppy on the nose. Tangerine and orange and grapefruit and rinds.     Taste is hoppy, stone fruit hops and dry.     Mouthfeel is amazing. Wet and medium at the start and a dry finish.     A classic and still highly drinkable.     A   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours from the bottle a beautiful clear gold with a foamy white head that leaves lots of lace.   Great aroma. Citrus, dank, floor. Bright.  Citrus and tropical fruit leads the taste with some bittering pine and pith.   Smooth and soft on the palate. Dry. Keeps you going back for more.  Wonderful beer.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Appearance: pours a clear, dark straw color with a one finger, creamy, soft head that leaves a heavy residue of lacing.    Smell: hits with a hoppy presence, along with some floral and sweet fruity notes.    Taste: is rather dank and bitter up front with pine notes and tropical fruit undertones, which finishes with a lingering hoppiness.    Overall: another great offering from Russian River, will always go out of my way to pick up a Pig.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 To me, this is just an awesome IPA and, to a degree I prefer it over it's infamous DIPA brother. It's an easier drinker and the hop balance is just perfect.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Had on draft last week at Monk's in Philadelphia for about eight dollars. This is my second beer from this brewery. This is a very solid west-coast IPA, would love to try again.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 Had it on tap in Manhattan Beach California. Pours a straw color with a little foamy head that leaves nice lacing. This is a fairly light and crisp IPA, not the most interesting I’ve ever had, but clean and well done. The nose is not overpowering but consists of nice fresh hops with citrus, tropical herbal notes. Pineapple, mango, and other tropicals along with grapefruit peel and pine come through on the taste. I found it unexpectedly better. Others may not think it is so bitter; for me, 100 ibu doesn’t taste so bitter when balanced against heavy malt. In a lighter beer with a lower malt bill, even 50 ibu can seem like a lot. Such is the case here. It certainly grew on me by the end of the pint and I could see the relationship to Pliny the elder. I will look for it again!   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours a clear dark golden straw color with thick white head dissipating into bubbly lacing. Nose is mild hops and sweet malt. Taste follows with mild piney hops, more malt backbone and slight bitterness. This is classic west coast IPA ,balanced and delicious.Not too hoppy , not too much alcohol. Maybe the bar for which to judge all others.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Long-lasting, West Coast pine taste that doesn't quit. Simpler than the Plinys, but a classic single IPA. 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Draft at Apex. Medium golden, kind of hazy. Small soft, creamy head. Aroma is soft hoop scents, taste erupts with big strong hoppy flavors, dry and tangy. Super well balanced.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Quite pithy and piney, with contrasting floral notes that provide balance. A classic west coast IPA enjoyed on draft. Glad I had the chance to try this.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 In my amateur opinion, this is the IPA all other IPA’s should strive to be. I make it a point to buy this when I visit the brew pub so that I have it at home. I prefer it to Pliny the Elder and Pliny the Younger, easily my favorite beer.    It pours like a good golden hued IPA, it’s hop forward and smooth as hell. This one doesn’t disappoint.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 This is a very nice IPA, with lots of character and of an insanely floral aroma and flavor profile. It pours amber with about a finger of foam. The aroma is floral with some mild notes of some unripe apple and pear. The taste is well balanced and features yet more flower notes in the aftertaste. Medium body and decent carbonation. A very nice example of this style.   
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 On tap at Falling Rock TapHouse . Every beer I've had from RR is phenomenal. Highly recommended 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 On draft at Slow Hand BBQ in Pleasant Hill, pours clear gold with a small head. Aroma is mildly pleasant pine, floral and hops. Hoppy flavor is bigger than the aroma suggests. Solid light-medium, smooth feel. Overall a great IPA that I'd probably drink more of if it was more readily available.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 2.5 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 On draft at Ladyface Alehouse. Can’t believe it’s my first time trying this.    Pours an orange gold, two finger head of creamy foam, heavy lace clinging to the glass.    Like Pliny, this IPA is very balanced. Hop presence, citrus, and floral qualities all see better than the pig as they climb through your nostrils. Very balanced.    A milder beer than Pliny, but still packs a nice bitterness at 6%. Not as much citrus as on the nose, but you get so much nice floral, malty notes to compliment the bold hops.    Crisp and clean. Very drinkable, and a solid flagship IPA from RR.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Bottled 5 weeks ago and tasted alongside a 1-month-old bottle of Pliny    L -- Pours a filtered pale gold body with a two-finger paper white head produced with moderately aerated pour. Good retention and great lacing   S -- Dank, piney, citrus peel, wet forest, and a little sweet maltiness in the background. Much more earthy than Pliny.   T -- Quite bitter upfront, mostly grassy, herbaceous, and pithy. Semi-sweet pale maltiness   F -- Medium mouthfeel, medium carb. Smoother than Pliny, for sure   O -- Like with Pliny, this is a very well put-together IPA. One of the most drinkable hoppy west coast brews I've had     81/100   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 Very good! 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 On tap at Monk's Cafe in Philly, pours clear gold color with a frothy white head that faded real slowly and left very good foamy lacing coating the sides and rings as it went down.     Smells of clementine, orange peel, lemon, grapefruit, biscuit, caramel, toasted grains, sweet malt, fresh cut grass and herbs. Hoppy notes come through but don't dominate, it's very well balanced.    Tastes like it smells with grapefruit, lemon zest, orange peel, tangerine, zesty citrus hops, piney hops, toasted grains, caramel, brown sugar, biscuit, light toffee, piney hops, faint floral hops and flowers and then some light peppery spices such as coriander and white pepper. Not the hop bomb I expected, it was a bit of a letdown.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 On draft at brewery. Awesome amber gold with lacing, massive hop nose with citrus and pine, flavor was the same with good malt backbone to balance. Finishes west coast bitterness. Awesome goodness, truly a blueprint of what an IPA should be and at 6.1% it is not impossible to have more than one of these.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3 **  06/11/17    LOOK: light yellow beer color, small business lasting and creamy head.  AROMA: grass, hay,  TASTE: pine, hairspray  FEEL: a little creamy, thin body    **   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 A dry and citrus~y IPA good for any season. 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Head reacted with great enthusiasm upon entering this vessel, as it grew it's off white frothy goodness to fairly huge proportions. Beneath lie a crystal clear pale yellow beer.    Nose pops magnificently with lemon and hints of the caramel malt.     An aggressive bitterness coats the tongue even before any tasting occurs, but once the taste opens up I'm getting that massive lemon. Beyond the lemon is just the faintest hint of dandelion that morphs into a more piney thing. That maltiness in the nose takes a backseat to all the hop goodness, but still offers a slightly sweet background note.     Finishes mighty dry without too much aftertaste or after "bitter". Very clean beer from start to finish, medium bodied and pretty quenching.    I was challenged by the sender to offer an opinion on this v. Pliny, and as much as I thoroughly admired the latter, this one may very well get the edge. It's fantastic to say the least!   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from a tall bottle into a Dogfish Head tulip    L: Clear medium golden pour. 1.5 fingers of white head. Decent lacing.    S: Crackery malts and light bread. Citrus and resinous evergreen.    T/F: Malty up front... bread and grain. Classic west coast hop profile. Resinous and oily... pine/evergreen mingled with a nice light citrus burst. Very well balanced... easily drinkable. Zesty carbonation and light to medium in body.    O: A classic for a reason. Nice balanced and easy drinking IPA, and one that would be an every-day'er if it were available East Coast. Big thanks to DEK196 for the swap!   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 This is such a fine beer. If you haven't had Blind Pig you need to do what you can to find it. Perfectly balanced and the hops explode with citrusy goodness.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 Pours gold. Thick, medium, white head fades slowly to a cap.    Smells pine, citrus, malt and light earthiness.    Tastes pine and bready malts, light citrus peel. Finish is dry with a light citrus linger that lasts a while. Very well balanced. Medium body and fizzy medium carbonation.   
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 pretty much perfectly crafted. got in beer trade and am glad i got it - a delight to try it for the first time...would happily fill my fridge with it if a could. great hops up front on the citrusy side, a nice malty backbone, a crisp bitter finish.   
